tau_i,alpha_i,G_0,G_i
1.5915494309189534e-12,9.935581510209025e-05,0.99988,9.9343892404278e-05
9.801528672616221e-12,0.0002004351886525278,0.99988,0.0002004111364298895
6.036253896150115e-11,0.000551350276632479,0.99988,0.0005512841145992831
3.717416163225078e-10,0.0013801866093451677,0.99988,0.0013800209869520462
2.2893640938841716e-09,0.0034455463888231823,0.99988,0.0034451329232565234
1.4099007816947665e-08,0.007883357049117305,0.99988,0.007882411046271411
8.682848741870536e-08,0.015330508301313517,0.99988,0.01532866864031736
5.347316864638294e-07,0.025410274481022257,0.99988,0.025407225248084534
3.295508926866306e-06,0.03659640814762679,0.99988,0.03659201657864907
2.0287096634054678e-05,0.04945188083091381,0.99988,0.0494459466052141
0.00012490527211820343,0.06902377933846955,0.99988,0.06901549648494894
0.0007691864007480391,0.10195639836159613,0.99988,0.10194416359379274
0.004737012059956856,0.1507434209696862,0.99988,0.15072533175916986
0.02917279397997496,0.1992094805091089,0.99988,0.1991855753714478
0.17966013071818296,0.2482633362151259,0.99988,0.24823354461478006
1.1064336990923798,0.08942169959171249,0.99988,0.08941096898776149
6.813952142756727,0.0,0.99988,0.0
41.96360237406241,0.0007606609026618548,0.99988,0.0007605696233535353
258.4320945195246,0.0001341804549184549,0.99988,0.00013416435326386468
1591.5494309189535,0.0,0.99988,0.0
