   f   ,G_stor ,G_loss 
7.1614e-04,1.4307e-05,7.0757e-04
7.4131e-04,1.5130e-05,7.3224e-04
7.6736e-04,1.6001e-05,7.5776e-04
7.9433e-04,1.6923e-05,7.8417e-04
8.2224e-04,1.7897e-05,8.1149e-04
8.5114e-04,1.8927e-05,8.3977e-04
8.8105e-04,2.0016e-05,8.6901e-04
9.1201e-04,2.1168e-05,8.9928e-04
9.4406e-04,2.2386e-05,9.3059e-04
9.7724e-04,2.3674e-05,9.6298e-04
1.0116e-03,2.5035e-05,9.9649e-04
1.0471e-03,2.6476e-05,1.0312e-03
1.0839e-03,2.7998e-05,1.0670e-03
1.1220e-03,2.9608e-05,1.1041e-03
1.1614e-03,3.1311e-05,1.1425e-03
1.2023e-03,3.3111e-05,1.1822e-03
1.2445e-03,3.5014e-05,1.2233e-03
1.2882e-03,3.7026e-05,1.2658e-03
1.3335e-03,3.9154e-05,1.3098e-03
1.3804e-03,4.1403e-05,1.3553e-03
1.4289e-03,4.3782e-05,1.4023e-03
1.4791e-03,4.6296e-05,1.4510e-03
1.5311e-03,4.8955e-05,1.5013e-03
1.5849e-03,5.1766e-05,1.5534e-03
1.6406e-03,5.4737e-05,1.6072e-03
1.6982e-03,5.7879e-05,1.6629e-03
1.7579e-03,6.1200e-05,1.7206e-03
1.8197e-03,6.4711e-05,1.7802e-03
1.8836e-03,6.8423e-05,1.8418e-03
1.9498e-03,7.2347e-05,1.9055e-03
2.0184e-03,7.6495e-05,1.9715e-03
2.0893e-03,8.0880e-05,2.0396e-03
2.1627e-03,8.5515e-05,2.1102e-03
2.2387e-03,9.0414e-05,2.1831e-03
2.3174e-03,9.5593e-05,2.2585e-03
2.3988e-03,1.0107e-04,2.3365e-03
2.4831e-03,1.0685e-04,2.4171e-03
2.5704e-03,1.1297e-04,2.5005e-03
2.6607e-03,1.1943e-04,2.5867e-03
2.7542e-03,1.2626e-04,2.6759e-03
2.8510e-03,1.3348e-04,2.7681e-03
2.9512e-03,1.4111e-04,2.8634e-03
3.0549e-03,1.4917e-04,2.9620e-03
3.1623e-03,1.5769e-04,3.0639e-03
3.2734e-03,1.6670e-04,3.1692e-03
3.3884e-03,1.7621e-04,3.2781e-03
3.5075e-03,1.8627e-04,3.3907e-03
3.6308e-03,1.9689e-04,3.5071e-03
3.7584e-03,2.0812e-04,3.6274e-03
3.8905e-03,2.1998e-04,3.7517e-03
4.0272e-03,2.3251e-04,3.8803e-03
4.1687e-03,2.4575e-04,4.0131e-03
4.3152e-03,2.5974e-04,4.1504e-03
4.4668e-03,2.7451e-04,4.2923e-03
4.6238e-03,2.9012e-04,4.4390e-03
4.7863e-03,3.0661e-04,4.5906e-03
4.9545e-03,3.2403e-04,4.7472e-03
5.1286e-03,3.4242e-04,4.9090e-03
5.3088e-03,3.6185e-04,5.0763e-03
5.4954e-03,3.8237e-04,5.2490e-03
5.6885e-03,4.0404e-04,5.4276e-03
5.8884e-03,4.2693e-04,5.6120e-03
6.0954e-03,4.5110e-04,5.8025e-03
6.3096e-03,4.7661e-04,5.9994e-03
6.5313e-03,5.0356e-04,6.2027e-03
6.7608e-03,5.3201e-04,6.4127e-03
6.9984e-03,5.6204e-04,6.6296e-03
7.2444e-03,5.9375e-04,6.8536e-03
7.4989e-03,6.2722e-04,7.0849e-03
7.7625e-03,6.6255e-04,7.3238e-03
8.0353e-03,6.9983e-04,7.5704e-03
8.3176e-03,7.3919e-04,7.8251e-03
8.6099e-03,7.8072e-04,8.0880e-03
8.9125e-03,8.2455e-04,8.3595e-03
9.2257e-03,8.7080e-04,8.6397e-03
9.5499e-03,9.1960e-04,8.9289e-03
9.8855e-03,9.7108e-04,9.2274e-03
1.0233e-02,1.0254e-03,9.5354e-03
1.0593e-02,1.0827e-03,9.8533e-03
1.0965e-02,1.1431e-03,1.0181e-02
1.1350e-02,1.2068e-03,1.0520e-02
1.1749e-02,1.2740e-03,1.0869e-02
1.2162e-02,1.3449e-03,1.1229e-02
1.2589e-02,1.4196e-03,1.1600e-02
1.3032e-02,1.4984e-03,1.1983e-02
1.3490e-02,1.5814e-03,1.2379e-02
1.3964e-02,1.6689e-03,1.2786e-02
1.4454e-02,1.7612e-03,1.3206e-02
1.4962e-02,1.8584e-03,1.3639e-02
1.5488e-02,1.9608e-03,1.4085e-02
1.6032e-02,2.0687e-03,1.4545e-02
1.6596e-02,2.1824e-03,1.5019e-02
1.7179e-02,2.3021e-03,1.5507e-02
1.7783e-02,2.4282e-03,1.6010e-02
1.8408e-02,2.5610e-03,1.6528e-02
1.9055e-02,2.7008e-03,1.7062e-02
1.9724e-02,2.8479e-03,1.7611e-02
2.0417e-02,3.0028e-03,1.8177e-02
2.1135e-02,3.1658e-03,1.8759e-02
2.1878e-02,3.3373e-03,1.9358e-02
2.2646e-02,3.5178e-03,1.9975e-02
2.3442e-02,3.7076e-03,2.0610e-02
2.4266e-02,3.9072e-03,2.1262e-02
2.5119e-02,4.1171e-03,2.1934e-02
2.6002e-02,4.3377e-03,2.2624e-02
2.6915e-02,4.5697e-03,2.3334e-02
2.7861e-02,4.8134e-03,2.4063e-02
2.8840e-02,5.0695e-03,2.4813e-02
2.9854e-02,5.3386e-03,2.5583e-02
3.0903e-02,5.6211e-03,2.6374e-02
3.1989e-02,5.9178e-03,2.7186e-02
3.3113e-02,6.2293e-03,2.8020e-02
3.4277e-02,6.5562e-03,2.8876e-02
3.5481e-02,6.8992e-03,2.9755e-02
3.6728e-02,7.2591e-03,3.0656e-02
3.8019e-02,7.6365e-03,3.1580e-02
3.9355e-02,8.0322e-03,3.2528e-02
4.0738e-02,8.4470e-03,3.3499e-02
4.2170e-02,8.8817e-03,3.4494e-02
4.3652e-02,9.3372e-03,3.5514e-02
4.5186e-02,9.8142e-03,3.6558e-02
4.6774e-02,1.0314e-02,3.7627e-02
4.8417e-02,1.0836e-02,3.8721e-02
5.0119e-02,1.1383e-02,3.9840e-02
5.1880e-02,1.1956e-02,4.0984e-02
5.3703e-02,1.2554e-02,4.2154e-02
5.5590e-02,1.3180e-02,4.3349e-02
5.7544e-02,1.3834e-02,4.4570e-02
5.9566e-02,1.4517e-02,4.5817e-02
6.1660e-02,1.5230e-02,4.7089e-02
6.3826e-02,1.5975e-02,4.8388e-02
6.6069e-02,1.6752e-02,4.9711e-02
6.8391e-02,1.7562e-02,5.1061e-02
7.0795e-02,1.8407e-02,5.2436e-02
7.3282e-02,1.9288e-02,5.3836e-02
7.5858e-02,2.0206e-02,5.5261e-02
7.8524e-02,2.1162e-02,5.6710e-02
8.1283e-02,2.2156e-02,5.8185e-02
8.4140e-02,2.3192e-02,5.9683e-02
8.7096e-02,2.4268e-02,6.1205e-02
9.0157e-02,2.5388e-02,6.2750e-02
9.3325e-02,2.6550e-02,6.4317e-02
9.6605e-02,2.7758e-02,6.5907e-02
1.0000e-01,2.9012e-02,6.7517e-02
1.0351e-01,3.0313e-02,6.9149e-02
1.0715e-01,3.1662e-02,7.0801e-02
1.1092e-01,3.3061e-02,7.2471e-02
1.1482e-01,3.4509e-02,7.4160e-02
1.1885e-01,3.6009e-02,7.5866e-02
1.2303e-01,3.7561e-02,7.7589e-02
1.2735e-01,3.9167e-02,7.9326e-02
1.3183e-01,4.0827e-02,8.1078e-02
1.3646e-01,4.2541e-02,8.2843e-02
1.4125e-01,4.4312e-02,8.4620e-02
1.4622e-01,4.6139e-02,8.6407e-02
1.5136e-01,4.8024e-02,8.8204e-02
1.5668e-01,4.9966e-02,9.0008e-02
1.6218e-01,5.1967e-02,9.1819e-02
1.6788e-01,5.4028e-02,9.3636e-02
1.7378e-01,5.6147e-02,9.5455e-02
1.7989e-01,5.8327e-02,9.7277e-02
1.8621e-01,6.0567e-02,9.9100e-02
1.9275e-01,6.2868e-02,1.0092e-01
1.9953e-01,6.5229e-02,1.0274e-01
2.0654e-01,6.7652e-02,1.0455e-01
2.1380e-01,7.0134e-02,1.0636e-01
2.2131e-01,7.2678e-02,1.0817e-01
2.2909e-01,7.5283e-02,1.0996e-01
2.3714e-01,7.7947e-02,1.1174e-01
2.4547e-01,8.0672e-02,1.1351e-01
2.5410e-01,8.3456e-02,1.1526e-01
2.6303e-01,8.6299e-02,1.1700e-01
2.7227e-01,8.9201e-02,1.1873e-01
2.8184e-01,9.2161e-02,1.2043e-01
2.9174e-01,9.5178e-02,1.2211e-01
3.0200e-01,9.8251e-02,1.2377e-01
3.1261e-01,1.0138e-01,1.2541e-01
3.2359e-01,1.0456e-01,1.2702e-01
3.3497e-01,1.0780e-01,1.2861e-01
3.4674e-01,1.1109e-01,1.3017e-01
3.5892e-01,1.1443e-01,1.3170e-01
3.7154e-01,1.1782e-01,1.3320e-01
3.8459e-01,1.2125e-01,1.3467e-01
3.9811e-01,1.2474e-01,1.3611e-01
4.1210e-01,1.2827e-01,1.3751e-01
4.2658e-01,1.3184e-01,1.3888e-01
4.4157e-01,1.3546e-01,1.4022e-01
4.5709e-01,1.3912e-01,1.4152e-01
4.7315e-01,1.4282e-01,1.4278e-01
4.8978e-01,1.4656e-01,1.4400e-01
5.0699e-01,1.5033e-01,1.4519e-01
5.2481e-01,1.5414e-01,1.4634e-01
5.4325e-01,1.5798e-01,1.4744e-01
5.6234e-01,1.6186e-01,1.4851e-01
5.8210e-01,1.6576e-01,1.4954e-01
6.0256e-01,1.6969e-01,1.5053e-01
6.2373e-01,1.7365e-01,1.5148e-01
6.4565e-01,1.7763e-01,1.5239e-01
6.6834e-01,1.8164e-01,1.5326e-01
6.9183e-01,1.8567e-01,1.5408e-01
7.1614e-01,1.8972e-01,1.5487e-01
7.4131e-01,1.9379e-01,1.5562e-01
7.6736e-01,1.9787e-01,1.5632e-01
7.9433e-01,2.0197e-01,1.5699e-01
8.2224e-01,2.0608e-01,1.5762e-01
8.5114e-01,2.1021e-01,1.5821e-01
8.8105e-01,2.1435e-01,1.5875e-01
9.1201e-01,2.1850e-01,1.5927e-01
9.4406e-01,2.2265e-01,1.5974e-01
9.7724e-01,2.2682e-01,1.6017e-01
1.0116e+00,2.3099e-01,1.6057e-01
1.0471e+00,2.3516e-01,1.6094e-01
1.0839e+00,2.3934e-01,1.6126e-01
1.1220e+00,2.4352e-01,1.6156e-01
1.1614e+00,2.4770e-01,1.6182e-01
1.2023e+00,2.5188e-01,1.6204e-01
1.2445e+00,2.5606e-01,1.6223e-01
1.2882e+00,2.6024e-01,1.6239e-01
1.3335e+00,2.6441e-01,1.6252e-01
1.3804e+00,2.6858e-01,1.6262e-01
1.4289e+00,2.7275e-01,1.6268e-01
1.4791e+00,2.7691e-01,1.6272e-01
1.5311e+00,2.8107e-01,1.6273e-01
1.5849e+00,2.8522e-01,1.6271e-01
1.6406e+00,2.8936e-01,1.6267e-01
1.6982e+00,2.9349e-01,1.6260e-01
1.7579e+00,2.9761e-01,1.6250e-01
1.8197e+00,3.0173e-01,1.6238e-01
1.8836e+00,3.0583e-01,1.6223e-01
1.9498e+00,3.0992e-01,1.6206e-01
2.0184e+00,3.1401e-01,1.6187e-01
2.0893e+00,3.1808e-01,1.6166e-01
2.1627e+00,3.2213e-01,1.6142e-01
2.2387e+00,3.2618e-01,1.6117e-01
2.3174e+00,3.3021e-01,1.6089e-01
2.3988e+00,3.3423e-01,1.6060e-01
2.4831e+00,3.3824e-01,1.6029e-01
2.5704e+00,3.4223e-01,1.5996e-01
2.6607e+00,3.4621e-01,1.5961e-01
2.7542e+00,3.5017e-01,1.5925e-01
2.8510e+00,3.5412e-01,1.5887e-01
2.9512e+00,3.5806e-01,1.5847e-01
3.0549e+00,3.6197e-01,1.5806e-01
3.1623e+00,3.6588e-01,1.5764e-01
3.2734e+00,3.6977e-01,1.5720e-01
3.3884e+00,3.7364e-01,1.5675e-01
3.5075e+00,3.7749e-01,1.5629e-01
3.6308e+00,3.8133e-01,1.5581e-01
3.7584e+00,3.8516e-01,1.5532e-01
3.8905e+00,3.8897e-01,1.5482e-01
4.0272e+00,3.9276e-01,1.5432e-01
4.1687e+00,3.9653e-01,1.5380e-01
4.3152e+00,4.0029e-01,1.5327e-01
4.4668e+00,4.0403e-01,1.5273e-01
4.6238e+00,4.0775e-01,1.5218e-01
4.7863e+00,4.1146e-01,1.5162e-01
4.9545e+00,4.1515e-01,1.5106e-01
5.1286e+00,4.1882e-01,1.5049e-01
5.3088e+00,4.2248e-01,1.4991e-01
5.4954e+00,4.2612e-01,1.4932e-01
5.6885e+00,4.2974e-01,1.4872e-01
5.8884e+00,4.3335e-01,1.4812e-01
6.0954e+00,4.3693e-01,1.4752e-01
6.3096e+00,4.4050e-01,1.4690e-01
6.5313e+00,4.4406e-01,1.4628e-01
6.7608e+00,4.4759e-01,1.4566e-01
6.9984e+00,4.5111e-01,1.4503e-01
7.2444e+00,4.5461e-01,1.4439e-01
7.4989e+00,4.5809e-01,1.4376e-01
7.7625e+00,4.6156e-01,1.4311e-01
8.0353e+00,4.6501e-01,1.4246e-01
8.3176e+00,4.6844e-01,1.4181e-01
8.6099e+00,4.7185e-01,1.4116e-01
8.9125e+00,4.7525e-01,1.4050e-01
9.2257e+00,4.7863e-01,1.3983e-01
9.5499e+00,4.8199e-01,1.3917e-01
9.8855e+00,4.8533e-01,1.3850e-01
1.0233e+01,4.8866e-01,1.3783e-01
1.0593e+01,4.9196e-01,1.3716e-01
1.0965e+01,4.9526e-01,1.3648e-01
1.1350e+01,4.9853e-01,1.3580e-01
1.1749e+01,5.0178e-01,1.3512e-01
1.2162e+01,5.0502e-01,1.3444e-01
1.2589e+01,5.0824e-01,1.3375e-01
1.3032e+01,5.1145e-01,1.3307e-01
1.3490e+01,5.1463e-01,1.3238e-01
1.3964e+01,5.1780e-01,1.3169e-01
1.4454e+01,5.2095e-01,1.3100e-01
1.4962e+01,5.2408e-01,1.3031e-01
1.5488e+01,5.2720e-01,1.2962e-01
1.6032e+01,5.3030e-01,1.2892e-01
1.6596e+01,5.3338e-01,1.2823e-01
1.7179e+01,5.3644e-01,1.2753e-01
1.7783e+01,5.3949e-01,1.2684e-01
1.8408e+01,5.4252e-01,1.2614e-01
1.9055e+01,5.4553e-01,1.2545e-01
1.9724e+01,5.4852e-01,1.2475e-01
2.0417e+01,5.5150e-01,1.2406e-01
2.1135e+01,5.5446e-01,1.2336e-01
2.1878e+01,5.5740e-01,1.2267e-01
2.2646e+01,5.6032e-01,1.2197e-01
2.3442e+01,5.6323e-01,1.2128e-01
2.4266e+01,5.6612e-01,1.2058e-01
2.5119e+01,5.6899e-01,1.1989e-01
2.6002e+01,5.7184e-01,1.1919e-01
2.6915e+01,5.7468e-01,1.1850e-01
2.7861e+01,5.7750e-01,1.1781e-01
2.8840e+01,5.8031e-01,1.1712e-01
2.9854e+01,5.8309e-01,1.1643e-01
3.0903e+01,5.8586e-01,1.1574e-01
3.1989e+01,5.8861e-01,1.1505e-01
3.3113e+01,5.9135e-01,1.1437e-01
3.4277e+01,5.9406e-01,1.1368e-01
3.5481e+01,5.9676e-01,1.1300e-01
3.6728e+01,5.9945e-01,1.1232e-01
3.8019e+01,6.0211e-01,1.1164e-01
3.9355e+01,6.0476e-01,1.1096e-01
4.0738e+01,6.0740e-01,1.1028e-01
4.2170e+01,6.1001e-01,1.0961e-01
4.3652e+01,6.1261e-01,1.0893e-01
4.5186e+01,6.1519e-01,1.0826e-01
4.6774e+01,6.1776e-01,1.0759e-01
4.8417e+01,6.2031e-01,1.0692e-01
5.0119e+01,6.2284e-01,1.0626e-01
5.1880e+01,6.2536e-01,1.0559e-01
5.3703e+01,6.2786e-01,1.0493e-01
5.5590e+01,6.3034e-01,1.0428e-01
5.7544e+01,6.3281e-01,1.0362e-01
5.9566e+01,6.3526e-01,1.0296e-01
6.1660e+01,6.3769e-01,1.0231e-01
6.3826e+01,6.4011e-01,1.0166e-01
6.6069e+01,6.4251e-01,1.0102e-01
6.8391e+01,6.4490e-01,1.0038e-01
7.0795e+01,6.4727e-01,9.9735e-02
7.3282e+01,6.4962e-01,9.9097e-02
7.5858e+01,6.5196e-01,9.8461e-02
7.8524e+01,6.5428e-01,9.7829e-02
8.1283e+01,6.5659e-01,9.7200e-02
8.4140e+01,6.5888e-01,9.6573e-02
8.7096e+01,6.6115e-01,9.5950e-02
9.0157e+01,6.6341e-01,9.5330e-02
9.3325e+01,6.6566e-01,9.4713e-02
9.6605e+01,6.6789e-01,9.4099e-02
1.0000e+02,6.7010e-01,9.3488e-02
1.0351e+02,6.7230e-01,9.2881e-02
1.0715e+02,6.7448e-01,9.2276e-02
1.1092e+02,6.7665e-01,9.1675e-02
1.1482e+02,6.7880e-01,9.1078e-02
1.1885e+02,6.8094e-01,9.0484e-02
1.2303e+02,6.8306e-01,8.9893e-02
1.2735e+02,6.8517e-01,8.9306e-02
1.3183e+02,6.8727e-01,8.8722e-02
1.3646e+02,6.8935e-01,8.8142e-02
1.4125e+02,6.9141e-01,8.7565e-02
1.4622e+02,6.9346e-01,8.6992e-02
1.5136e+02,6.9550e-01,8.6423e-02
1.5668e+02,6.9752e-01,8.5857e-02
1.6218e+02,6.9953e-01,8.5295e-02
1.6788e+02,7.0152e-01,8.4737e-02
1.7378e+02,7.0351e-01,8.4183e-02
1.7989e+02,7.0547e-01,8.3632e-02
1.8621e+02,7.0742e-01,8.3085e-02
1.9275e+02,7.0936e-01,8.2542e-02
1.9953e+02,7.1129e-01,8.2002e-02
2.0654e+02,7.1320e-01,8.1467e-02
2.1380e+02,7.1510e-01,8.0935e-02
2.2131e+02,7.1699e-01,8.0407e-02
2.2909e+02,7.1886e-01,7.9883e-02
2.3714e+02,7.2072e-01,7.9363e-02
2.4547e+02,7.2257e-01,7.8847e-02
2.5410e+02,7.2440e-01,7.8335e-02
2.6303e+02,7.2622e-01,7.7827e-02
2.7227e+02,7.2803e-01,7.7323e-02
2.8184e+02,7.2983e-01,7.6822e-02
2.9174e+02,7.3161e-01,7.6326e-02
3.0200e+02,7.3338e-01,7.5833e-02
3.1261e+02,7.3514e-01,7.5345e-02
3.2359e+02,7.3689e-01,7.4860e-02
3.3497e+02,7.3863e-01,7.4380e-02
3.4674e+02,7.4035e-01,7.3903e-02
3.5892e+02,7.4206e-01,7.3431e-02
3.7154e+02,7.4376e-01,7.2962e-02
3.8459e+02,7.4545e-01,7.2497e-02
3.9811e+02,7.4713e-01,7.2037e-02
4.1210e+02,7.4879e-01,7.1580e-02
4.2658e+02,7.5045e-01,7.1127e-02
4.4157e+02,7.5209e-01,7.0678e-02
4.5709e+02,7.5372e-01,7.0234e-02
4.7315e+02,7.5534e-01,6.9793e-02
4.8978e+02,7.5695e-01,6.9356e-02
5.0699e+02,7.5855e-01,6.8923e-02
5.2481e+02,7.6014e-01,6.8493e-02
5.4325e+02,7.6172e-01,6.8068e-02
5.6234e+02,7.6329e-01,6.7647e-02
5.8210e+02,7.6485e-01,6.7229e-02
6.0256e+02,7.6639e-01,6.6815e-02
6.2373e+02,7.6793e-01,6.6406e-02
6.4565e+02,7.6946e-01,6.6000e-02
6.6834e+02,7.7097e-01,6.5597e-02
6.9183e+02,7.7248e-01,6.5199e-02
7.1614e+02,7.7398e-01,6.4804e-02
7.4131e+02,7.7547e-01,6.4413e-02
7.6736e+02,7.7694e-01,6.4026e-02
7.9433e+02,7.7841e-01,6.3643e-02
8.2224e+02,7.7987e-01,6.3263e-02
8.5114e+02,7.8132e-01,6.2887e-02
8.8105e+02,7.8276e-01,6.2514e-02
9.1201e+02,7.8419e-01,6.2145e-02
9.4406e+02,7.8562e-01,6.1780e-02
9.7724e+02,7.8703e-01,6.1418e-02
1.0116e+03,7.8844e-01,6.1060e-02
1.0471e+03,7.8983e-01,6.0705e-02
1.0839e+03,7.9122e-01,6.0354e-02
1.1220e+03,7.9260e-01,6.0007e-02
1.1614e+03,7.9397e-01,5.9662e-02
1.2023e+03,7.9533e-01,5.9321e-02
1.2445e+03,7.9669e-01,5.8984e-02
1.2882e+03,7.9803e-01,5.8650e-02
1.3335e+03,7.9937e-01,5.8319e-02
1.3804e+03,8.0070e-01,5.7992e-02
1.4289e+03,8.0202e-01,5.7667e-02
1.4791e+03,8.0333e-01,5.7346e-02
1.5311e+03,8.0464e-01,5.7028e-02
1.5849e+03,8.0594e-01,5.6714e-02
1.6406e+03,8.0723e-01,5.6402e-02
1.6982e+03,8.0851e-01,5.6094e-02
1.7579e+03,8.0979e-01,5.5788e-02
1.8197e+03,8.1106e-01,5.5486e-02
1.8836e+03,8.1232e-01,5.5187e-02
1.9498e+03,8.1357e-01,5.4890e-02
2.0184e+03,8.1482e-01,5.4597e-02
2.0893e+03,8.1606e-01,5.4306e-02
2.1627e+03,8.1729e-01,5.4019e-02
2.2387e+03,8.1852e-01,5.3734e-02
2.3174e+03,8.1974e-01,5.3452e-02
2.3988e+03,8.2095e-01,5.3172e-02
2.4831e+03,8.2215e-01,5.2896e-02
2.5704e+03,8.2335e-01,5.2622e-02
2.6607e+03,8.2455e-01,5.2351e-02
2.7542e+03,8.2573e-01,5.2082e-02
2.8510e+03,8.2691e-01,5.1816e-02
2.9512e+03,8.2808e-01,5.1552e-02
3.0549e+03,8.2925e-01,5.1291e-02
3.1623e+03,8.3041e-01,5.1033e-02
3.2734e+03,8.3157e-01,5.0776e-02
3.3884e+03,8.3271e-01,5.0523e-02
3.5075e+03,8.3386e-01,5.0271e-02
3.6308e+03,8.3499e-01,5.0022e-02
3.7584e+03,8.3612e-01,4.9775e-02
3.8905e+03,8.3725e-01,4.9531e-02
4.0272e+03,8.3837e-01,4.9288e-02
4.1687e+03,8.3948e-01,4.9048e-02
4.3152e+03,8.4059e-01,4.8810e-02
4.4668e+03,8.4169e-01,4.8574e-02
4.6238e+03,8.4278e-01,4.8340e-02
4.7863e+03,8.4388e-01,4.8108e-02
4.9545e+03,8.4496e-01,4.7879e-02
5.1286e+03,8.4604e-01,4.7651e-02
5.3088e+03,8.4711e-01,4.7425e-02
5.4954e+03,8.4818e-01,4.7200e-02
5.6885e+03,8.4925e-01,4.6978e-02
5.8884e+03,8.5031e-01,4.6757e-02
6.0954e+03,8.5136e-01,4.6539e-02
6.3096e+03,8.5241e-01,4.6322e-02
6.5313e+03,8.5345e-01,4.6106e-02
6.7608e+03,8.5449e-01,4.5893e-02
6.9984e+03,8.5552e-01,4.5681e-02
7.2444e+03,8.5655e-01,4.5470e-02
7.4989e+03,8.5757e-01,4.5261e-02
7.7625e+03,8.5859e-01,4.5054e-02
8.0353e+03,8.5960e-01,4.4848e-02
8.3176e+03,8.6061e-01,4.4643e-02
8.6099e+03,8.6162e-01,4.4440e-02
8.9125e+03,8.6261e-01,4.4239e-02
9.2257e+03,8.6361e-01,4.4038e-02
9.5499e+03,8.6460e-01,4.3839e-02
9.8855e+03,8.6558e-01,4.3642e-02
1.0233e+04,8.6656e-01,4.3445e-02
1.0593e+04,8.6754e-01,4.3250e-02
1.0965e+04,8.6851e-01,4.3056e-02
1.1350e+04,8.6948e-01,4.2863e-02
1.1749e+04,8.7044e-01,4.2671e-02
1.2162e+04,8.7140e-01,4.2480e-02
1.2589e+04,8.7235e-01,4.2291e-02
1.3032e+04,8.7330e-01,4.2102e-02
1.3490e+04,8.7425e-01,4.1914e-02
1.3964e+04,8.7519e-01,4.1728e-02
1.4454e+04,8.7612e-01,4.1542e-02
1.4962e+04,8.7705e-01,4.1357e-02
1.5488e+04,8.7798e-01,4.1173e-02
1.6032e+04,8.7891e-01,4.0990e-02
1.6596e+04,8.7982e-01,4.0808e-02
1.7179e+04,8.8074e-01,4.0626e-02
1.7783e+04,8.8165e-01,4.0446e-02
1.8408e+04,8.8256e-01,4.0266e-02
1.9055e+04,8.8346e-01,4.0086e-02
1.9724e+04,8.8436e-01,3.9908e-02
2.0417e+04,8.8525e-01,3.9730e-02
2.1135e+04,8.8614e-01,3.9552e-02
2.1878e+04,8.8703e-01,3.9376e-02
2.2646e+04,8.8791e-01,3.9200e-02
2.3442e+04,8.8879e-01,3.9024e-02
2.4266e+04,8.8966e-01,3.8849e-02
2.5119e+04,8.9053e-01,3.8674e-02
2.6002e+04,8.9140e-01,3.8500e-02
2.6915e+04,8.9226e-01,3.8327e-02
2.7861e+04,8.9312e-01,3.8154e-02
2.8840e+04,8.9397e-01,3.7981e-02
2.9854e+04,8.9482e-01,3.7809e-02
3.0903e+04,8.9567e-01,3.7637e-02
3.1989e+04,8.9651e-01,3.7465e-02
3.3113e+04,8.9735e-01,3.7294e-02
3.4277e+04,8.9818e-01,3.7123e-02
3.5481e+04,8.9902e-01,3.6953e-02
3.6728e+04,8.9984e-01,3.6782e-02
3.8019e+04,9.0067e-01,3.6612e-02
3.9355e+04,9.0148e-01,3.6442e-02
4.0738e+04,9.0230e-01,3.6273e-02
4.2170e+04,9.0311e-01,3.6103e-02
4.3652e+04,9.0392e-01,3.5934e-02
4.5186e+04,9.0472e-01,3.5765e-02
4.6774e+04,9.0552e-01,3.5596e-02
4.8417e+04,9.0632e-01,3.5428e-02
5.0119e+04,9.0711e-01,3.5259e-02
