   f   ,G_stor ,G_loss 
2.8510e+00,3.2704e-01,1.3365e-01
2.9512e+00,3.3029e-01,1.3315e-01
3.0549e+00,3.3352e-01,1.3263e-01
3.1623e+00,3.3674e-01,1.3211e-01
3.2734e+00,3.3994e-01,1.3158e-01
3.3884e+00,3.4312e-01,1.3104e-01
3.5075e+00,3.4629e-01,1.3050e-01
3.6308e+00,3.4944e-01,1.2995e-01
3.7584e+00,3.5257e-01,1.2940e-01
3.8905e+00,3.5568e-01,1.2884e-01
4.0272e+00,3.5877e-01,1.2827e-01
4.1687e+00,3.6185e-01,1.2771e-01
4.3152e+00,3.6491e-01,1.2713e-01
4.4668e+00,3.6796e-01,1.2656e-01
4.6238e+00,3.7098e-01,1.2598e-01
4.7863e+00,3.7399e-01,1.2539e-01
4.9545e+00,3.7699e-01,1.2481e-01
5.1286e+00,3.7996e-01,1.2422e-01
5.3088e+00,3.8292e-01,1.2363e-01
5.4954e+00,3.8586e-01,1.2304e-01
5.6885e+00,3.8879e-01,1.2244e-01
5.8884e+00,3.9170e-01,1.2185e-01
6.0954e+00,3.9459e-01,1.2125e-01
6.3096e+00,3.9747e-01,1.2065e-01
6.5313e+00,4.0033e-01,1.2005e-01
6.7608e+00,4.0317e-01,1.1945e-01
6.9984e+00,4.0600e-01,1.1885e-01
7.2444e+00,4.0881e-01,1.1825e-01
7.4989e+00,4.1161e-01,1.1765e-01
7.7625e+00,4.1439e-01,1.1705e-01
8.0353e+00,4.1716e-01,1.1645e-01
8.3176e+00,4.1990e-01,1.1585e-01
8.6099e+00,4.2264e-01,1.1525e-01
8.9125e+00,4.2536e-01,1.1465e-01
9.2257e+00,4.2806e-01,1.1405e-01
9.5499e+00,4.3075e-01,1.1345e-01
9.8855e+00,4.3342e-01,1.1285e-01
1.0233e+01,4.3608e-01,1.1225e-01
1.0593e+01,4.3872e-01,1.1166e-01
1.0965e+01,4.4135e-01,1.1107e-01
1.1350e+01,4.4396e-01,1.1047e-01
1.1749e+01,4.4656e-01,1.0988e-01
1.2162e+01,4.4914e-01,1.0929e-01
1.2589e+01,4.5171e-01,1.0870e-01
1.3032e+01,4.5426e-01,1.0811e-01
1.3490e+01,4.5680e-01,1.0753e-01
1.3964e+01,4.5932e-01,1.0695e-01
1.4454e+01,4.6183e-01,1.0636e-01
1.4962e+01,4.6433e-01,1.0578e-01
1.5488e+01,4.6681e-01,1.0521e-01
1.6032e+01,4.6928e-01,1.0463e-01
1.6596e+01,4.7173e-01,1.0406e-01
1.7179e+01,4.7417e-01,1.0348e-01
1.7783e+01,4.7660e-01,1.0292e-01
1.8408e+01,4.7901e-01,1.0235e-01
1.9055e+01,4.8141e-01,1.0178e-01
1.9724e+01,4.8380e-01,1.0122e-01
2.0417e+01,4.8617e-01,1.0066e-01
2.1135e+01,4.8852e-01,1.0010e-01
2.1878e+01,4.9087e-01,9.9545e-02
2.2646e+01,4.9320e-01,9.8991e-02
2.3442e+01,4.9552e-01,9.8440e-02
2.4266e+01,4.9782e-01,9.7892e-02
2.5119e+01,5.0011e-01,9.7346e-02
2.6002e+01,5.0239e-01,9.6803e-02
2.6915e+01,5.0465e-01,9.6262e-02
2.7861e+01,5.0691e-01,9.5724e-02
2.8840e+01,5.0914e-01,9.5188e-02
2.9854e+01,5.1137e-01,9.4655e-02
3.0903e+01,5.1358e-01,9.4125e-02
3.1989e+01,5.1578e-01,9.3598e-02
3.3113e+01,5.1797e-01,9.3073e-02
3.4277e+01,5.2015e-01,9.2551e-02
3.5481e+01,5.2231e-01,9.2032e-02
3.6728e+01,5.2446e-01,9.1515e-02
3.8019e+01,5.2660e-01,9.1002e-02
3.9355e+01,5.2872e-01,9.0491e-02
4.0738e+01,5.3083e-01,8.9983e-02
4.2170e+01,5.3293e-01,8.9478e-02
4.3652e+01,5.3502e-01,8.8976e-02
4.5186e+01,5.3710e-01,8.8477e-02
4.6774e+01,5.3916e-01,8.7981e-02
4.8417e+01,5.4122e-01,8.7487e-02
5.0119e+01,5.4326e-01,8.6997e-02
5.1880e+01,5.4528e-01,8.6509e-02
5.3703e+01,5.4730e-01,8.6025e-02
5.5590e+01,5.4931e-01,8.5544e-02
5.7544e+01,5.5130e-01,8.5065e-02
5.9566e+01,5.5328e-01,8.4590e-02
6.1660e+01,5.5525e-01,8.4117e-02
6.3826e+01,5.5721e-01,8.3648e-02
6.6069e+01,5.5916e-01,8.3181e-02
6.8391e+01,5.6110e-01,8.2718e-02
7.0795e+01,5.6302e-01,8.2258e-02
7.3282e+01,5.6493e-01,8.1801e-02
7.5858e+01,5.6684e-01,8.1347e-02
7.8524e+01,5.6873e-01,8.0896e-02
8.1283e+01,5.7061e-01,8.0448e-02
8.4140e+01,5.7248e-01,8.0003e-02
8.7096e+01,5.7434e-01,7.9561e-02
9.0157e+01,5.7619e-01,7.9122e-02
9.3325e+01,5.7803e-01,7.8687e-02
9.6605e+01,5.7985e-01,7.8254e-02
1.0000e+02,5.8167e-01,7.7825e-02
1.0351e+02,5.8348e-01,7.7399e-02
1.0715e+02,5.8527e-01,7.6976e-02
1.1092e+02,5.8706e-01,7.6556e-02
1.1482e+02,5.8884e-01,7.6139e-02
1.1885e+02,5.9060e-01,7.5726e-02
1.2303e+02,5.9236e-01,7.5315e-02
1.2735e+02,5.9410e-01,7.4908e-02
1.3183e+02,5.9584e-01,7.4504e-02
1.3646e+02,5.9756e-01,7.4103e-02
1.4125e+02,5.9928e-01,7.3705e-02
1.4622e+02,6.0098e-01,7.3310e-02
1.5136e+02,6.0268e-01,7.2919e-02
1.5668e+02,6.0437e-01,7.2530e-02
1.6218e+02,6.0604e-01,7.2145e-02
1.6788e+02,6.0771e-01,7.1763e-02
1.7378e+02,6.0937e-01,7.1384e-02
1.7989e+02,6.1102e-01,7.1008e-02
1.8621e+02,6.1266e-01,7.0635e-02
1.9275e+02,6.1429e-01,7.0265e-02
1.9953e+02,6.1591e-01,6.9899e-02
2.0654e+02,6.1753e-01,6.9535e-02
2.1380e+02,6.1913e-01,6.9175e-02
2.2131e+02,6.2073e-01,6.8818e-02
2.2909e+02,6.2231e-01,6.8464e-02
2.3714e+02,6.2389e-01,6.8113e-02
2.4547e+02,6.2546e-01,6.7765e-02
2.5410e+02,6.2702e-01,6.7420e-02
2.6303e+02,6.2857e-01,6.7078e-02
2.7227e+02,6.3012e-01,6.6740e-02
2.8184e+02,6.3165e-01,6.6404e-02
2.9174e+02,6.3318e-01,6.6072e-02
3.0200e+02,6.3470e-01,6.5742e-02
3.1261e+02,6.3621e-01,6.5416e-02
3.2359e+02,6.3771e-01,6.5092e-02
3.3497e+02,6.3921e-01,6.4772e-02
3.4674e+02,6.4070e-01,6.4454e-02
3.5892e+02,6.4218e-01,6.4140e-02
3.7154e+02,6.4365e-01,6.3829e-02
3.8459e+02,6.4511e-01,6.3520e-02
3.9811e+02,6.4657e-01,6.3215e-02
4.1210e+02,6.4802e-01,6.2912e-02
4.2658e+02,6.4946e-01,6.2613e-02
4.4157e+02,6.5090e-01,6.2316e-02
4.5709e+02,6.5232e-01,6.2022e-02
4.7315e+02,6.5374e-01,6.1731e-02
4.8978e+02,6.5516e-01,6.1444e-02
5.0699e+02,6.5656e-01,6.1158e-02
5.2481e+02,6.5796e-01,6.0876e-02
5.4325e+02,6.5935e-01,6.0597e-02
5.6234e+02,6.6074e-01,6.0320e-02
5.8210e+02,6.6212e-01,6.0047e-02
6.0256e+02,6.6349e-01,5.9776e-02
6.2373e+02,6.6485e-01,5.9508e-02
6.4565e+02,6.6621e-01,5.9242e-02
6.6834e+02,6.6756e-01,5.8980e-02
6.9183e+02,6.6891e-01,5.8720e-02
7.1614e+02,6.7025e-01,5.8463e-02
7.4131e+02,6.7158e-01,5.8208e-02
7.6736e+02,6.7291e-01,5.7957e-02
7.9433e+02,6.7423e-01,5.7707e-02
8.2224e+02,6.7554e-01,5.7461e-02
8.5114e+02,6.7685e-01,5.7217e-02
8.8105e+02,6.7815e-01,5.6976e-02
9.1201e+02,6.7945e-01,5.6738e-02
9.4406e+02,6.8074e-01,5.6502e-02
9.7724e+02,6.8203e-01,5.6268e-02
1.0116e+03,6.8331e-01,5.6037e-02
1.0471e+03,6.8458e-01,5.5809e-02
1.0839e+03,6.8585e-01,5.5583e-02
1.1220e+03,6.8711e-01,5.5360e-02
1.1614e+03,6.8837e-01,5.5139e-02
1.2023e+03,6.8962e-01,5.4920e-02
1.2445e+03,6.9086e-01,5.4704e-02
1.2882e+03,6.9211e-01,5.4491e-02
1.3335e+03,6.9334e-01,5.4279e-02
1.3804e+03,6.9457e-01,5.4070e-02
1.4289e+03,6.9580e-01,5.3864e-02
1.4791e+03,6.9702e-01,5.3660e-02
1.5311e+03,6.9823e-01,5.3458e-02
1.5849e+03,6.9944e-01,5.3258e-02
1.6406e+03,7.0065e-01,5.3061e-02
1.6982e+03,7.0185e-01,5.2866e-02
1.7579e+03,7.0305e-01,5.2673e-02
1.8197e+03,7.0424e-01,5.2482e-02
1.8836e+03,7.0543e-01,5.2294e-02
1.9498e+03,7.0661e-01,5.2107e-02
2.0184e+03,7.0779e-01,5.1923e-02
2.0893e+03,7.0896e-01,5.1741e-02
2.1627e+03,7.1013e-01,5.1561e-02
2.2387e+03,7.1129e-01,5.1383e-02
2.3174e+03,7.1245e-01,5.1207e-02
2.3988e+03,7.1361e-01,5.1033e-02
2.4831e+03,7.1476e-01,5.0861e-02
2.5704e+03,7.1591e-01,5.0691e-02
2.6607e+03,7.1705e-01,5.0523e-02
2.7542e+03,7.1819e-01,5.0357e-02
2.8510e+03,7.1933e-01,5.0193e-02
2.9512e+03,7.2046e-01,5.0031e-02
3.0549e+03,7.2158e-01,4.9871e-02
3.1623e+03,7.2271e-01,4.9712e-02
3.2734e+03,7.2383e-01,4.9556e-02
3.3884e+03,7.2494e-01,4.9401e-02
3.5075e+03,7.2606e-01,4.9248e-02
3.6308e+03,7.2716e-01,4.9096e-02
3.7584e+03,7.2827e-01,4.8947e-02
3.8905e+03,7.2937e-01,4.8799e-02
4.0272e+03,7.3047e-01,4.8653e-02
4.1687e+03,7.3156e-01,4.8508e-02
4.3152e+03,7.3265e-01,4.8365e-02
4.4668e+03,7.3374e-01,4.8224e-02
4.6238e+03,7.3482e-01,4.8084e-02
4.7863e+03,7.3590e-01,4.7946e-02
4.9545e+03,7.3698e-01,4.7810e-02
5.1286e+03,7.3805e-01,4.7675e-02
5.3088e+03,7.3912e-01,4.7541e-02
5.4954e+03,7.4019e-01,4.7409e-02
5.6885e+03,7.4126e-01,4.7279e-02
5.8884e+03,7.4232e-01,4.7150e-02
6.0954e+03,7.4337e-01,4.7022e-02
6.3096e+03,7.4443e-01,4.6896e-02
6.5313e+03,7.4548e-01,4.6771e-02
6.7608e+03,7.4653e-01,4.6648e-02
6.9984e+03,7.4758e-01,4.6525e-02
7.2444e+03,7.4862e-01,4.6405e-02
7.4989e+03,7.4966e-01,4.6285e-02
7.7625e+03,7.5070e-01,4.6167e-02
8.0353e+03,7.5173e-01,4.6050e-02
8.3176e+03,7.5276e-01,4.5934e-02
8.6099e+03,7.5379e-01,4.5819e-02
8.9125e+03,7.5482e-01,4.5706e-02
9.2257e+03,7.5584e-01,4.5594e-02
9.5499e+03,7.5686e-01,4.5482e-02
9.8855e+03,7.5788e-01,4.5372e-02
1.0233e+04,7.5889e-01,4.5264e-02
1.0593e+04,7.5991e-01,4.5156e-02
1.0965e+04,7.6092e-01,4.5049e-02
1.1350e+04,7.6192e-01,4.4943e-02
1.1749e+04,7.6293e-01,4.4839e-02
1.2162e+04,7.6393e-01,4.4735e-02
1.2589e+04,7.6493e-01,4.4632e-02
1.3032e+04,7.6593e-01,4.4530e-02
1.3490e+04,7.6693e-01,4.4430e-02
1.3964e+04,7.6792e-01,4.4330e-02
1.4454e+04,7.6891e-01,4.4231e-02
1.4962e+04,7.6990e-01,4.4132e-02
1.5488e+04,7.7088e-01,4.4035e-02
1.6032e+04,7.7187e-01,4.3939e-02
1.6596e+04,7.7285e-01,4.3843e-02
1.7179e+04,7.7383e-01,4.3748e-02
1.7783e+04,7.7481e-01,4.3654e-02
1.8408e+04,7.7578e-01,4.3561e-02
1.9055e+04,7.7675e-01,4.3468e-02
1.9724e+04,7.7772e-01,4.3376e-02
2.0417e+04,7.7869e-01,4.3285e-02
2.1135e+04,7.7966e-01,4.3195e-02
2.1878e+04,7.8062e-01,4.3105e-02
2.2646e+04,7.8158e-01,4.3016e-02
2.3442e+04,7.8254e-01,4.2927e-02
2.4266e+04,7.8350e-01,4.2839e-02
2.5119e+04,7.8446e-01,4.2752e-02
2.6002e+04,7.8541e-01,4.2665e-02
2.6915e+04,7.8636e-01,4.2579e-02
2.7861e+04,7.8731e-01,4.2494e-02
2.8840e+04,7.8826e-01,4.2408e-02
2.9854e+04,7.8920e-01,4.2324e-02
3.0903e+04,7.9015e-01,4.2240e-02
3.1989e+04,7.9109e-01,4.2156e-02
3.3113e+04,7.9203e-01,4.2073e-02
3.4277e+04,7.9297e-01,4.1990e-02
3.5481e+04,7.9390e-01,4.1908e-02
3.6728e+04,7.9484e-01,4.1826e-02
3.8019e+04,7.9577e-01,4.1744e-02
3.9355e+04,7.9670e-01,4.1663e-02
4.0738e+04,7.9763e-01,4.1582e-02
4.2170e+04,7.9855e-01,4.1502e-02
4.3652e+04,7.9948e-01,4.1421e-02
4.5186e+04,8.0040e-01,4.1342e-02
4.6774e+04,8.0132e-01,4.1262e-02
4.8417e+04,8.0224e-01,4.1183e-02
5.0119e+04,8.0316e-01,4.1104e-02
