   f   ,G_stor ,G_loss 
  Hz   ,  GPa  ,  GPa  
4.5186e+04,8.1147e-01,4.2440e-02
4.6774e+04,8.1241e-01,4.2356e-02
4.8417e+04,8.1336e-01,4.2271e-02
5.0119e+04,8.1430e-01,4.2187e-02
5.1880e+04,8.1524e-01,4.2103e-02
5.3703e+04,8.1618e-01,4.2019e-02
5.5590e+04,8.1711e-01,4.1935e-02
5.7544e+04,8.1805e-01,4.1851e-02
5.9566e+04,8.1898e-01,4.1767e-02
6.1660e+04,8.1991e-01,4.1683e-02
6.3826e+04,8.2084e-01,4.1599e-02
6.6069e+04,8.2176e-01,4.1515e-02
6.8391e+04,8.2269e-01,4.1431e-02
7.0795e+04,8.2361e-01,4.1347e-02
7.3282e+04,8.2453e-01,4.1263e-02
7.5858e+04,8.2545e-01,4.1179e-02
7.8524e+04,8.2637e-01,4.1095e-02
8.1283e+04,8.2729e-01,4.1010e-02
8.4140e+04,8.2820e-01,4.0926e-02
8.7096e+04,8.2911e-01,4.0842e-02
9.0157e+04,8.3002e-01,4.0757e-02
9.3325e+04,8.3093e-01,4.0672e-02
9.6605e+04,8.3183e-01,4.0587e-02
1.0000e+05,8.3274e-01,4.0502e-02
1.0351e+05,8.3364e-01,4.0417e-02
1.0715e+05,8.3454e-01,4.0332e-02
1.1092e+05,8.3544e-01,4.0246e-02
1.1482e+05,8.3633e-01,4.0160e-02
1.1885e+05,8.3723e-01,4.0074e-02
1.2303e+05,8.3812e-01,3.9988e-02
1.2735e+05,8.3901e-01,3.9902e-02
1.3183e+05,8.3990e-01,3.9815e-02
1.3646e+05,8.4079e-01,3.9728e-02
1.4125e+05,8.4167e-01,3.9641e-02
1.4622e+05,8.4255e-01,3.9553e-02
1.5136e+05,8.4343e-01,3.9465e-02
1.5668e+05,8.4431e-01,3.9377e-02
1.6218e+05,8.4519e-01,3.9289e-02
1.6788e+05,8.4606e-01,3.9200e-02
1.7378e+05,8.4694e-01,3.9111e-02
1.7989e+05,8.4781e-01,3.9021e-02
1.8621e+05,8.4868e-01,3.8932e-02
1.9275e+05,8.4954e-01,3.8841e-02
1.9953e+05,8.5041e-01,3.8751e-02
2.0654e+05,8.5127e-01,3.8660e-02
2.1380e+05,8.5213e-01,3.8569e-02
2.2131e+05,8.5299e-01,3.8477e-02
2.2909e+05,8.5385e-01,3.8385e-02
2.3714e+05,8.5470e-01,3.8293e-02
2.4547e+05,8.5555e-01,3.8200e-02
2.5410e+05,8.5640e-01,3.8107e-02
2.6303e+05,8.5725e-01,3.8014e-02
2.7227e+05,8.5810e-01,3.7920e-02
2.8184e+05,8.5894e-01,3.7825e-02
2.9174e+05,8.5979e-01,3.7730e-02
3.0200e+05,8.6063e-01,3.7635e-02
3.1261e+05,8.6146e-01,3.7540e-02
3.2359e+05,8.6230e-01,3.7443e-02
3.3497e+05,8.6313e-01,3.7347e-02
3.4674e+05,8.6397e-01,3.7250e-02
3.5892e+05,8.6479e-01,3.7152e-02
3.7154e+05,8.6562e-01,3.7054e-02
3.8459e+05,8.6645e-01,3.6956e-02
3.9811e+05,8.6727e-01,3.6857e-02
4.1210e+05,8.6809e-01,3.6758e-02
4.2658e+05,8.6891e-01,3.6658e-02
4.4157e+05,8.6972e-01,3.6558e-02
4.5709e+05,8.7054e-01,3.6457e-02
4.7315e+05,8.7135e-01,3.6356e-02
4.8978e+05,8.7216e-01,3.6254e-02
5.0699e+05,8.7297e-01,3.6152e-02
5.2481e+05,8.7377e-01,3.6049e-02
5.4325e+05,8.7457e-01,3.5946e-02
5.6234e+05,8.7538e-01,3.5842e-02
5.8210e+05,8.7617e-01,3.5738e-02
6.0256e+05,8.7697e-01,3.5633e-02
6.2373e+05,8.7776e-01,3.5528e-02
6.4565e+05,8.7855e-01,3.5422e-02
6.6834e+05,8.7934e-01,3.5316e-02
6.9183e+05,8.8013e-01,3.5209e-02
7.1614e+05,8.8091e-01,3.5102e-02
7.4131e+05,8.8169e-01,3.4994e-02
7.6736e+05,8.8247e-01,3.4886e-02
7.9433e+05,8.8325e-01,3.4777e-02
8.2224e+05,8.8403e-01,3.4668e-02
8.5114e+05,8.8480e-01,3.4558e-02
8.8105e+05,8.8557e-01,3.4448e-02
9.1201e+05,8.8633e-01,3.4337e-02
9.4406e+05,8.8710e-01,3.4226e-02
9.7724e+05,8.8786e-01,3.4115e-02
1.0116e+06,8.8862e-01,3.4002e-02
1.0471e+06,8.8938e-01,3.3890e-02
1.0839e+06,8.9013e-01,3.3776e-02
1.1220e+06,8.9088e-01,3.3663e-02
1.1614e+06,8.9163e-01,3.3549e-02
1.2023e+06,8.9238e-01,3.3434e-02
1.2445e+06,8.9313e-01,3.3319e-02
1.2882e+06,8.9387e-01,3.3203e-02
1.3335e+06,8.9461e-01,3.3087e-02
1.3804e+06,8.9534e-01,3.2970e-02
1.4289e+06,8.9608e-01,3.2853e-02
1.4791e+06,8.9681e-01,3.2736e-02
1.5311e+06,8.9754e-01,3.2618e-02
1.5849e+06,8.9826e-01,3.2499e-02
1.6406e+06,8.9899e-01,3.2380e-02
1.6982e+06,8.9971e-01,3.2261e-02
1.7579e+06,9.0043e-01,3.2141e-02
1.8197e+06,9.0114e-01,3.2021e-02
1.8836e+06,9.0186e-01,3.1900e-02
1.9498e+06,9.0257e-01,3.1779e-02
2.0184e+06,9.0328e-01,3.1657e-02
2.0893e+06,9.0398e-01,3.1535e-02
2.1627e+06,9.0468e-01,3.1412e-02
2.2387e+06,9.0538e-01,3.1289e-02
2.3174e+06,9.0608e-01,3.1166e-02
2.3988e+06,9.0677e-01,3.1042e-02
2.4831e+06,9.0746e-01,3.0918e-02
2.5704e+06,9.0815e-01,3.0793e-02
2.6607e+06,9.0884e-01,3.0668e-02
2.7542e+06,9.0952e-01,3.0543e-02
2.8510e+06,9.1020e-01,3.0417e-02
2.9512e+06,9.1088e-01,3.0291e-02
3.0549e+06,9.1155e-01,3.0164e-02
3.1623e+06,9.1222e-01,3.0037e-02
3.2734e+06,9.1289e-01,2.9910e-02
3.3884e+06,9.1356e-01,2.9782e-02
3.5075e+06,9.1422e-01,2.9654e-02
3.6308e+06,9.1488e-01,2.9526e-02
3.7584e+06,9.1554e-01,2.9397e-02
3.8905e+06,9.1620e-01,2.9268e-02
4.0272e+06,9.1685e-01,2.9139e-02
4.1687e+06,9.1750e-01,2.9009e-02
4.3152e+06,9.1814e-01,2.8879e-02
4.4668e+06,9.1878e-01,2.8748e-02
4.6238e+06,9.1942e-01,2.8618e-02
4.7863e+06,9.2006e-01,2.8487e-02
4.9545e+06,9.2070e-01,2.8355e-02
5.1286e+06,9.2133e-01,2.8224e-02
5.3088e+06,9.2196e-01,2.8092e-02
5.4954e+06,9.2258e-01,2.7960e-02
5.6885e+06,9.2320e-01,2.7828e-02
5.8884e+06,9.2382e-01,2.7695e-02
6.0954e+06,9.2444e-01,2.7562e-02
6.3096e+06,9.2505e-01,2.7429e-02
6.5313e+06,9.2566e-01,2.7296e-02
6.7608e+06,9.2627e-01,2.7162e-02
6.9984e+06,9.2688e-01,2.7028e-02
7.2444e+06,9.2748e-01,2.6894e-02
7.4989e+06,9.2808e-01,2.6760e-02
7.7625e+06,9.2867e-01,2.6625e-02
8.0353e+06,9.2926e-01,2.6491e-02
8.3176e+06,9.2985e-01,2.6356e-02
8.6099e+06,9.3044e-01,2.6221e-02
8.9125e+06,9.3102e-01,2.6086e-02
9.2257e+06,9.3160e-01,2.5951e-02
9.5499e+06,9.3218e-01,2.5815e-02
9.8855e+06,9.3276e-01,2.5679e-02
1.0233e+07,9.3333e-01,2.5544e-02
1.0593e+07,9.3390e-01,2.5408e-02
1.0965e+07,9.3446e-01,2.5272e-02
1.1350e+07,9.3502e-01,2.5136e-02
1.1749e+07,9.3558e-01,2.5000e-02
1.2162e+07,9.3614e-01,2.4863e-02
1.2589e+07,9.3669e-01,2.4727e-02
1.3032e+07,9.3724e-01,2.4591e-02
1.3490e+07,9.3779e-01,2.4454e-02
1.3964e+07,9.3833e-01,2.4317e-02
1.4454e+07,9.3888e-01,2.4181e-02
1.4962e+07,9.3941e-01,2.4044e-02
1.5488e+07,9.3995e-01,2.3907e-02
1.6032e+07,9.4048e-01,2.3771e-02
1.6596e+07,9.4101e-01,2.3634e-02
1.7179e+07,9.4153e-01,2.3497e-02
1.7783e+07,9.4206e-01,2.3360e-02
1.8408e+07,9.4258e-01,2.3224e-02
1.9055e+07,9.4309e-01,2.3087e-02
1.9724e+07,9.4361e-01,2.2950e-02
2.0417e+07,9.4412e-01,2.2813e-02
2.1135e+07,9.4462e-01,2.2677e-02
2.1878e+07,9.4513e-01,2.2540e-02
2.2646e+07,9.4563e-01,2.2403e-02
2.3442e+07,9.4613e-01,2.2267e-02
2.4266e+07,9.4662e-01,2.2130e-02
2.5119e+07,9.4711e-01,2.1994e-02
2.6002e+07,9.4760e-01,2.1858e-02
2.6915e+07,9.4809e-01,2.1722e-02
2.7861e+07,9.4857e-01,2.1585e-02
2.8840e+07,9.4905e-01,2.1449e-02
2.9854e+07,9.4953e-01,2.1314e-02
3.0903e+07,9.5000e-01,2.1178e-02
3.1989e+07,9.5047e-01,2.1042e-02
3.3113e+07,9.5094e-01,2.0907e-02
3.4277e+07,9.5140e-01,2.0771e-02
3.5481e+07,9.5187e-01,2.0636e-02
3.6728e+07,9.5233e-01,2.0501e-02
3.8019e+07,9.5278e-01,2.0366e-02
3.9355e+07,9.5323e-01,2.0232e-02
4.0738e+07,9.5368e-01,2.0097e-02
4.2170e+07,9.5413e-01,1.9963e-02
4.3652e+07,9.5457e-01,1.9829e-02
4.5186e+07,9.5501e-01,1.9695e-02
4.6774e+07,9.5545e-01,1.9562e-02
4.8417e+07,9.5588e-01,1.9428e-02
5.0119e+07,9.5632e-01,1.9295e-02
5.1880e+07,9.5674e-01,1.9162e-02
5.3703e+07,9.5717e-01,1.9029e-02
5.5590e+07,9.5759e-01,1.8897e-02
5.7544e+07,9.5801e-01,1.8765e-02
5.9566e+07,9.5843e-01,1.8633e-02
6.1660e+07,9.5884e-01,1.8501e-02
6.3826e+07,9.5925e-01,1.8370e-02
6.6069e+07,9.5966e-01,1.8239e-02
6.8391e+07,9.6007e-01,1.8108e-02
7.0795e+07,9.6047e-01,1.7978e-02
7.3282e+07,9.6087e-01,1.7848e-02
7.5858e+07,9.6126e-01,1.7718e-02
7.8524e+07,9.6166e-01,1.7588e-02
8.1283e+07,9.6205e-01,1.7459e-02
8.4140e+07,9.6243e-01,1.7330e-02
8.7096e+07,9.6282e-01,1.7202e-02
9.0157e+07,9.6320e-01,1.7074e-02
9.3325e+07,9.6358e-01,1.6946e-02
9.6605e+07,9.6395e-01,1.6819e-02
1.0000e+08,9.6433e-01,1.6692e-02
1.0351e+08,9.6470e-01,1.6565e-02
1.0715e+08,9.6507e-01,1.6439e-02
1.1092e+08,9.6543e-01,1.6313e-02
1.1482e+08,9.6579e-01,1.6187e-02
1.1885e+08,9.6615e-01,1.6062e-02
1.2303e+08,9.6651e-01,1.5938e-02
1.2735e+08,9.6686e-01,1.5813e-02
1.3183e+08,9.6721e-01,1.5689e-02
1.3646e+08,9.6756e-01,1.5566e-02
1.4125e+08,9.6790e-01,1.5443e-02
1.4622e+08,9.6825e-01,1.5320e-02
1.5136e+08,9.6859e-01,1.5198e-02
1.5668e+08,9.6892e-01,1.5076e-02
1.6218e+08,9.6926e-01,1.4955e-02
1.6788e+08,9.6959e-01,1.4834e-02
1.7378e+08,9.6992e-01,1.4714e-02
1.7989e+08,9.7024e-01,1.4594e-02
1.8621e+08,9.7057e-01,1.4475e-02
1.9275e+08,9.7089e-01,1.4356e-02
1.9953e+08,9.7120e-01,1.4237e-02
2.0654e+08,9.7152e-01,1.4119e-02
2.1380e+08,9.7183e-01,1.4002e-02
2.2131e+08,9.7214e-01,1.3885e-02
2.2909e+08,9.7245e-01,1.3768e-02
2.3714e+08,9.7275e-01,1.3652e-02
2.4547e+08,9.7306e-01,1.3536e-02
2.5410e+08,9.7336e-01,1.3421e-02
2.6303e+08,9.7365e-01,1.3307e-02
2.7227e+08,9.7395e-01,1.3193e-02
2.8184e+08,9.7424e-01,1.3079e-02
2.9174e+08,9.7453e-01,1.2966e-02
3.0200e+08,9.7482e-01,1.2854e-02
3.1261e+08,9.7510e-01,1.2742e-02
3.2359e+08,9.7538e-01,1.2630e-02
3.3497e+08,9.7566e-01,1.2519e-02
3.4674e+08,9.7594e-01,1.2409e-02
3.5892e+08,9.7621e-01,1.2299e-02
3.7154e+08,9.7649e-01,1.2190e-02
3.8459e+08,9.7676e-01,1.2081e-02
3.9811e+08,9.7702e-01,1.1973e-02
4.1210e+08,9.7729e-01,1.1866e-02
4.2658e+08,9.7755e-01,1.1758e-02
4.4157e+08,9.7781e-01,1.1652e-02
4.5709e+08,9.7807e-01,1.1546e-02
4.7315e+08,9.7832e-01,1.1441e-02
4.8978e+08,9.7858e-01,1.1336e-02
5.0699e+08,9.7883e-01,1.1232e-02
5.2481e+08,9.7907e-01,1.1128e-02
5.4325e+08,9.7932e-01,1.1025e-02
5.6234e+08,9.7956e-01,1.0922e-02
5.8210e+08,9.7981e-01,1.0820e-02
6.0256e+08,9.8004e-01,1.0719e-02
6.2373e+08,9.8028e-01,1.0618e-02
6.4565e+08,9.8052e-01,1.0518e-02
6.6834e+08,9.8075e-01,1.0418e-02
6.9183e+08,9.8098e-01,1.0319e-02
7.1614e+08,9.8121e-01,1.0221e-02
7.4131e+08,9.8143e-01,1.0123e-02
7.6736e+08,9.8166e-01,1.0025e-02
7.9433e+08,9.8188e-01,9.9287e-03
8.2224e+08,9.8210e-01,9.8325e-03
8.5114e+08,9.8231e-01,9.7370e-03
8.8105e+08,9.8253e-01,9.6420e-03
9.1201e+08,9.8274e-01,9.5477e-03
9.4406e+08,9.8295e-01,9.4539e-03
9.7724e+08,9.8316e-01,9.3608e-03
1.0116e+09,9.8337e-01,9.2682e-03
1.0471e+09,9.8357e-01,9.1762e-03
1.0839e+09,9.8377e-01,9.0849e-03
1.1220e+09,9.8397e-01,8.9941e-03
1.1614e+09,9.8417e-01,8.9039e-03
1.2023e+09,9.8437e-01,8.8143e-03
1.2445e+09,9.8456e-01,8.7253e-03
1.2882e+09,9.8476e-01,8.6370e-03
1.3335e+09,9.8495e-01,8.5492e-03
1.3804e+09,9.8514e-01,8.4620e-03
1.4289e+09,9.8532e-01,8.3754e-03
1.4791e+09,9.8551e-01,8.2894e-03
1.5311e+09,9.8569e-01,8.2040e-03
1.5849e+09,9.8587e-01,8.1193e-03
1.6406e+09,9.8605e-01,8.0351e-03
1.6982e+09,9.8623e-01,7.9515e-03
1.7579e+09,9.8640e-01,7.8685e-03
1.8197e+09,9.8658e-01,7.7861e-03
1.8836e+09,9.8675e-01,7.7043e-03
1.9498e+09,9.8692e-01,7.6231e-03
2.0184e+09,9.8708e-01,7.5425e-03
2.0893e+09,9.8725e-01,7.4625e-03
2.1627e+09,9.8742e-01,7.3831e-03
2.2387e+09,9.8758e-01,7.3043e-03
2.3174e+09,9.8774e-01,7.2261e-03
2.3988e+09,9.8790e-01,7.1484e-03
2.4831e+09,9.8806e-01,7.0714e-03
2.5704e+09,9.8821e-01,6.9949e-03
2.6607e+09,9.8837e-01,6.9191e-03
2.7542e+09,9.8852e-01,6.8438e-03
2.8510e+09,9.8867e-01,6.7691e-03
2.9512e+09,9.8882e-01,6.6950e-03
3.0549e+09,9.8896e-01,6.6215e-03
3.1623e+09,9.8911e-01,6.5486e-03
3.2734e+09,9.8925e-01,6.4763e-03
3.3884e+09,9.8940e-01,6.4045e-03
3.5075e+09,9.8954e-01,6.3333e-03
3.6308e+09,9.8968e-01,6.2627e-03
3.7584e+09,9.8982e-01,6.1927e-03
3.8905e+09,9.8995e-01,6.1232e-03
4.0272e+09,9.9009e-01,6.0543e-03
4.1687e+09,9.9022e-01,5.9860e-03
4.3152e+09,9.9035e-01,5.9183e-03
4.4668e+09,9.9048e-01,5.8511e-03
4.6238e+09,9.9061e-01,5.7845e-03
4.7863e+09,9.9074e-01,5.7185e-03
4.9545e+09,9.9086e-01,5.6530e-03
5.1286e+09,9.9099e-01,5.5881e-03
5.3088e+09,9.9111e-01,5.5237e-03
5.4954e+09,9.9123e-01,5.4599e-03
5.6885e+09,9.9135e-01,5.3967e-03
5.8884e+09,9.9147e-01,5.3340e-03
6.0954e+09,9.9159e-01,5.2718e-03
6.3096e+09,9.9170e-01,5.2102e-03
6.5313e+09,9.9182e-01,5.1492e-03
6.7608e+09,9.9193e-01,5.0887e-03
6.9984e+09,9.9204e-01,5.0287e-03
7.2444e+09,9.9215e-01,4.9693e-03
7.4989e+09,9.9226e-01,4.9104e-03
7.7625e+09,9.9237e-01,4.8521e-03
8.0353e+09,9.9248e-01,4.7942e-03
8.3176e+09,9.9258e-01,4.7370e-03
8.6099e+09,9.9269e-01,4.6802e-03
8.9125e+09,9.9279e-01,4.6240e-03
9.2257e+09,9.9289e-01,4.5682e-03
9.5499e+09,9.9299e-01,4.5131e-03
9.8855e+09,9.9309e-01,4.4584e-03
1.0233e+10,9.9319e-01,4.4042e-03
1.0593e+10,9.9329e-01,4.3506e-03
1.0965e+10,9.9338e-01,4.2974e-03
1.1350e+10,9.9348e-01,4.2448e-03
1.1749e+10,9.9357e-01,4.1927e-03
1.2162e+10,9.9366e-01,4.1411e-03
1.2589e+10,9.9375e-01,4.0899e-03
1.3032e+10,9.9384e-01,4.0393e-03
1.3490e+10,9.9393e-01,3.9892e-03
1.3964e+10,9.9402e-01,3.9395e-03
1.4454e+10,9.9410e-01,3.8904e-03
1.4962e+10,9.9419e-01,3.8417e-03
1.5488e+10,9.9427e-01,3.7935e-03
1.6032e+10,9.9436e-01,3.7458e-03
1.6596e+10,9.9444e-01,3.6986e-03
1.7179e+10,9.9452e-01,3.6519e-03
1.7783e+10,9.9460e-01,3.6056e-03
1.8408e+10,9.9468e-01,3.5598e-03
1.9055e+10,9.9476e-01,3.5144e-03
1.9724e+10,9.9483e-01,3.4696e-03
2.0417e+10,9.9491e-01,3.4251e-03
2.1135e+10,9.9499e-01,3.3812e-03
2.1878e+10,9.9506e-01,3.3377e-03
2.2646e+10,9.9513e-01,3.2946e-03
2.3442e+10,9.9521e-01,3.2520e-03
2.4266e+10,9.9528e-01,3.2098e-03
2.5119e+10,9.9535e-01,3.1681e-03
2.6002e+10,9.9542e-01,3.1268e-03
2.6915e+10,9.9549e-01,3.0860e-03
2.7861e+10,9.9555e-01,3.0456e-03
2.8840e+10,9.9562e-01,3.0056e-03
2.9854e+10,9.9569e-01,2.9661e-03
3.0903e+10,9.9575e-01,2.9269e-03
3.1989e+10,9.9581e-01,2.8882e-03
3.3113e+10,9.9588e-01,2.8499e-03
3.4277e+10,9.9594e-01,2.8121e-03
3.5481e+10,9.9600e-01,2.7746e-03
3.6728e+10,9.9606e-01,2.7375e-03
3.8019e+10,9.9612e-01,2.7009e-03
3.9355e+10,9.9618e-01,2.6647e-03
4.0738e+10,9.9624e-01,2.6288e-03
4.2170e+10,9.9630e-01,2.5934e-03
4.3652e+10,9.9636e-01,2.5583e-03
4.5186e+10,9.9641e-01,2.5237e-03
4.6774e+10,9.9647e-01,2.4894e-03
4.8417e+10,9.9652e-01,2.4555e-03
5.0119e+10,9.9657e-01,2.4220e-03
5.1880e+10,9.9663e-01,2.3889e-03
5.3703e+10,9.9668e-01,2.3562e-03
5.5590e+10,9.9673e-01,2.3238e-03
5.7544e+10,9.9678e-01,2.2918e-03
5.9566e+10,9.9683e-01,2.2602e-03
6.1660e+10,9.9688e-01,2.2289e-03
6.3826e+10,9.9693e-01,2.1980e-03
6.6069e+10,9.9698e-01,2.1675e-03
6.8391e+10,9.9703e-01,2.1373e-03
7.0795e+10,9.9707e-01,2.1074e-03
7.3282e+10,9.9712e-01,2.0779e-03
7.5858e+10,9.9717e-01,2.0488e-03
7.8524e+10,9.9721e-01,2.0200e-03
8.1283e+10,9.9725e-01,1.9916e-03
8.4140e+10,9.9730e-01,1.9634e-03
8.7096e+10,9.9734e-01,1.9356e-03
9.0157e+10,9.9738e-01,1.9082e-03
9.3325e+10,9.9742e-01,1.8811e-03
9.6605e+10,9.9747e-01,1.8543e-03
1.0000e+11,9.9751e-01,1.8278e-03
