   f   ,G_stor ,G_loss 
1.2882e-03,3.6930e-05,1.2658e-03
1.3335e-03,3.9051e-05,1.3098e-03
1.3804e-03,4.1293e-05,1.3553e-03
1.4289e-03,4.3664e-05,1.4023e-03
1.4791e-03,4.6170e-05,1.4510e-03
1.5311e-03,4.8820e-05,1.5013e-03
1.5849e-03,5.1621e-05,1.5534e-03
1.6406e-03,5.4582e-05,1.6072e-03
1.6982e-03,5.7713e-05,1.6630e-03
1.7579e-03,6.1022e-05,1.7206e-03
1.8197e-03,6.4521e-05,1.7802e-03
1.8836e-03,6.8219e-05,1.8418e-03
1.9498e-03,7.2129e-05,1.9055e-03
2.0184e-03,7.6261e-05,1.9715e-03
2.0893e-03,8.0630e-05,2.0397e-03
2.1627e-03,8.5247e-05,2.1102e-03
2.2387e-03,9.0128e-05,2.1831e-03
2.3174e-03,9.5286e-05,2.2585e-03
2.3988e-03,1.0074e-04,2.3365e-03
2.4831e-03,1.0650e-04,2.4172e-03
2.5704e-03,1.1259e-04,2.5006e-03
2.6607e-03,1.1903e-04,2.5868e-03
2.7542e-03,1.2583e-04,2.6759e-03
2.8510e-03,1.3302e-04,2.7681e-03
2.9512e-03,1.4062e-04,2.8635e-03
3.0549e-03,1.4865e-04,2.9620e-03
3.1623e-03,1.5713e-04,3.0639e-03
3.2734e-03,1.6610e-04,3.1693e-03
3.3884e-03,1.7557e-04,3.2782e-03
3.5075e-03,1.8558e-04,3.3908e-03
3.6308e-03,1.9616e-04,3.5071e-03
3.7584e-03,2.0733e-04,3.6275e-03
3.8905e-03,2.1914e-04,3.7518e-03
4.0272e-03,2.3161e-04,3.8804e-03
4.1687e-03,2.4479e-04,4.0132e-03
4.3152e-03,2.5871e-04,4.1505e-03
4.4668e-03,2.7341e-04,4.2925e-03
4.6238e-03,2.8894e-04,4.4391e-03
4.7863e-03,3.0535e-04,4.5907e-03
4.9545e-03,3.2268e-04,4.7474e-03
5.1286e-03,3.4098e-04,4.9092e-03
5.3088e-03,3.6031e-04,5.0765e-03
5.4954e-03,3.8072e-04,5.2493e-03
5.6885e-03,4.0228e-04,5.4278e-03
5.8884e-03,4.2505e-04,5.6123e-03
6.0954e-03,4.4908e-04,5.8028e-03
6.3096e-03,4.7446e-04,5.9997e-03
6.5313e-03,5.0126e-04,6.2030e-03
6.7608e-03,5.2955e-04,6.4131e-03
6.9984e-03,5.5942e-04,6.6300e-03
7.2444e-03,5.9094e-04,6.8541e-03
7.4989e-03,6.2422e-04,7.0854e-03
7.7625e-03,6.5935e-04,7.3244e-03
8.0353e-03,6.9642e-04,7.5711e-03
8.3176e-03,7.3554e-04,7.8258e-03
8.6099e-03,7.7683e-04,8.0888e-03
8.9125e-03,8.2039e-04,8.3603e-03
9.2257e-03,8.6636e-04,8.6406e-03
9.5499e-03,9.1485e-04,8.9299e-03
9.8855e-03,9.6602e-04,9.2284e-03
1.0233e-02,1.0200e-03,9.5366e-03
1.0593e-02,1.0769e-03,9.8546e-03
1.0965e-02,1.1369e-03,1.0183e-02
1.1350e-02,1.2003e-03,1.0521e-02
1.1749e-02,1.2670e-03,1.0870e-02
1.2162e-02,1.3374e-03,1.1231e-02
1.2589e-02,1.4116e-03,1.1602e-02
1.3032e-02,1.4899e-03,1.1986e-02
1.3490e-02,1.5724e-03,1.2381e-02
1.3964e-02,1.6593e-03,1.2788e-02
1.4454e-02,1.7509e-03,1.3209e-02
1.4962e-02,1.8474e-03,1.3642e-02
1.5488e-02,1.9491e-03,1.4088e-02
1.6032e-02,2.0563e-03,1.4548e-02
1.6596e-02,2.1691e-03,1.5023e-02
1.7179e-02,2.2880e-03,1.5511e-02
1.7783e-02,2.4132e-03,1.6015e-02
1.8408e-02,2.5450e-03,1.6533e-02
1.9055e-02,2.6837e-03,1.7067e-02
1.9724e-02,2.8298e-03,1.7617e-02
2.0417e-02,2.9835e-03,1.8183e-02
2.1135e-02,3.1453e-03,1.8766e-02
2.1878e-02,3.3155e-03,1.9366e-02
2.2646e-02,3.4946e-03,1.9983e-02
2.3442e-02,3.6829e-03,2.0619e-02
2.4266e-02,3.8810e-03,2.1272e-02
2.5119e-02,4.0892e-03,2.1944e-02
2.6002e-02,4.3081e-03,2.2636e-02
2.6915e-02,4.5382e-03,2.3346e-02
2.7861e-02,4.7801e-03,2.4077e-02
2.8840e-02,5.0341e-03,2.4828e-02
2.9854e-02,5.3010e-03,2.5599e-02
3.0903e-02,5.5813e-03,2.6392e-02
3.1989e-02,5.8755e-03,2.7206e-02
3.3113e-02,6.1845e-03,2.8041e-02
3.4277e-02,6.5087e-03,2.8899e-02
3.5481e-02,6.8489e-03,2.9779e-02
3.6728e-02,7.2058e-03,3.0683e-02
3.8019e-02,7.5801e-03,3.1609e-02
3.9355e-02,7.9726e-03,3.2559e-02
4.0738e-02,8.3839e-03,3.3533e-02
4.2170e-02,8.8150e-03,3.4531e-02
4.3652e-02,9.2667e-03,3.5554e-02
4.5186e-02,9.7397e-03,3.6601e-02
4.6774e-02,1.0235e-02,3.7674e-02
4.8417e-02,1.0753e-02,3.8771e-02
5.0119e-02,1.1296e-02,3.9894e-02
5.1880e-02,1.1864e-02,4.1043e-02
5.3703e-02,1.2457e-02,4.2217e-02
5.5590e-02,1.3078e-02,4.3418e-02
5.7544e-02,1.3726e-02,4.4644e-02
5.9566e-02,1.4403e-02,4.5897e-02
6.1660e-02,1.5111e-02,4.7176e-02
6.3826e-02,1.5849e-02,4.8480e-02
6.6069e-02,1.6620e-02,4.9812e-02
6.8391e-02,1.7424e-02,5.1169e-02
7.0795e-02,1.8263e-02,5.2552e-02
7.3282e-02,1.9137e-02,5.3960e-02
7.5858e-02,2.0047e-02,5.5395e-02
7.8524e-02,2.0996e-02,5.6855e-02
8.1283e-02,2.1983e-02,5.8339e-02
8.4140e-02,2.3010e-02,5.9849e-02
8.7096e-02,2.4079e-02,6.1383e-02
9.0157e-02,2.5190e-02,6.2941e-02
9.3325e-02,2.6345e-02,6.4522e-02
9.6605e-02,2.7544e-02,6.6126e-02
1.0000e-01,2.8789e-02,6.7753e-02
1.0351e-01,3.0082e-02,6.9401e-02
1.0715e-01,3.1422e-02,7.1070e-02
1.1092e-01,3.2811e-02,7.2759e-02
1.1482e-01,3.4251e-02,7.4467e-02
1.1885e-01,3.5742e-02,7.6194e-02
1.2303e-01,3.7285e-02,7.7938e-02
1.2735e-01,3.8882e-02,7.9699e-02
1.3183e-01,4.0533e-02,8.1476e-02
1.3646e-01,4.2239e-02,8.3266e-02
1.4125e-01,4.4001e-02,8.5070e-02
1.4622e-01,4.5820e-02,8.6886e-02
1.5136e-01,4.7696e-02,8.8712e-02
1.5668e-01,4.9631e-02,9.0548e-02
1.6218e-01,5.1624e-02,9.2392e-02
1.6788e-01,5.3678e-02,9.4243e-02
1.7378e-01,5.5791e-02,9.6099e-02
1.7989e-01,5.7965e-02,9.7958e-02
1.8621e-01,6.0199e-02,9.9820e-02
1.9275e-01,6.2495e-02,1.0168e-01
1.9953e-01,6.4853e-02,1.0354e-01
2.0654e-01,6.7272e-02,1.0540e-01
2.1380e-01,6.9752e-02,1.0726e-01
2.2131e-01,7.2295e-02,1.0911e-01
2.2909e-01,7.4899e-02,1.1095e-01
2.3714e-01,7.7564e-02,1.1278e-01
2.4547e-01,8.0291e-02,1.1461e-01
2.5410e-01,8.3079e-02,1.1642e-01
2.6303e-01,8.5927e-02,1.1821e-01
2.7227e-01,8.8835e-02,1.2000e-01
2.8184e-01,9.1803e-02,1.2176e-01
2.9174e-01,9.4830e-02,1.2351e-01
3.0200e-01,9.7914e-02,1.2523e-01
3.1261e-01,1.0106e-01,1.2694e-01
3.2359e-01,1.0425e-01,1.2862e-01
3.3497e-01,1.0751e-01,1.3027e-01
3.4674e-01,1.1081e-01,1.3191e-01
3.5892e-01,1.1418e-01,1.3351e-01
3.7154e-01,1.1759e-01,1.3509e-01
3.8459e-01,1.2105e-01,1.3663e-01
3.9811e-01,1.2457e-01,1.3815e-01
4.1210e-01,1.2813e-01,1.3963e-01
4.2658e-01,1.3174e-01,1.4108e-01
4.4157e-01,1.3539e-01,1.4250e-01
4.5709e-01,1.3909e-01,1.4388e-01
4.7315e-01,1.4283e-01,1.4522e-01
4.8978e-01,1.4661e-01,1.4653e-01
5.0699e-01,1.5043e-01,1.4780e-01
5.2481e-01,1.5429e-01,1.4904e-01
5.4325e-01,1.5819e-01,1.5024e-01
5.6234e-01,1.6212e-01,1.5139e-01
5.8210e-01,1.6608e-01,1.5251e-01
6.0256e-01,1.7007e-01,1.5359e-01
6.2373e-01,1.7410e-01,1.5463e-01
6.4565e-01,1.7815e-01,1.5563e-01
6.6834e-01,1.8223e-01,1.5659e-01
6.9183e-01,1.8633e-01,1.5751e-01
7.1614e-01,1.9046e-01,1.5839e-01
7.4131e-01,1.9460e-01,1.5922e-01
7.6736e-01,1.9877e-01,1.6002e-01
7.9433e-01,2.0296e-01,1.6078e-01
8.2224e-01,2.0716e-01,1.6150e-01
8.5114e-01,2.1138e-01,1.6218e-01
8.8105e-01,2.1562e-01,1.6282e-01
9.1201e-01,2.1987e-01,1.6342e-01
9.4406e-01,2.2412e-01,1.6399e-01
9.7724e-01,2.2839e-01,1.6451e-01
1.0116e+00,2.3267e-01,1.6500e-01
1.0471e+00,2.3696e-01,1.6545e-01
1.0839e+00,2.4125e-01,1.6587e-01
1.1220e+00,2.4554e-01,1.6625e-01
1.1614e+00,2.4984e-01,1.6659e-01
1.2023e+00,2.5415e-01,1.6690e-01
1.2445e+00,2.5845e-01,1.6718e-01
1.2882e+00,2.6276e-01,1.6742e-01
1.3335e+00,2.6706e-01,1.6763e-01
1.3804e+00,2.7137e-01,1.6781e-01
1.4289e+00,2.7567e-01,1.6795e-01
1.4791e+00,2.7997e-01,1.6807e-01
1.5311e+00,2.8427e-01,1.6816e-01
1.5849e+00,2.8856e-01,1.6822e-01
1.6406e+00,2.9284e-01,1.6824e-01
1.6982e+00,2.9712e-01,1.6825e-01
1.7579e+00,3.0140e-01,1.6822e-01
1.8197e+00,3.0566e-01,1.6817e-01
1.8836e+00,3.0992e-01,1.6809e-01
1.9498e+00,3.1417e-01,1.6799e-01
2.0184e+00,3.1841e-01,1.6787e-01
2.0893e+00,3.2264e-01,1.6772e-01
2.1627e+00,3.2686e-01,1.6755e-01
2.2387e+00,3.3107e-01,1.6735e-01
2.3174e+00,3.3526e-01,1.6714e-01
2.3988e+00,3.3945e-01,1.6691e-01
2.4831e+00,3.4362e-01,1.6665e-01
2.5704e+00,3.4779e-01,1.6638e-01
2.6607e+00,3.5194e-01,1.6608e-01
2.7542e+00,3.5607e-01,1.6577e-01
2.8510e+00,3.6019e-01,1.6544e-01
2.9512e+00,3.6430e-01,1.6510e-01
3.0549e+00,3.6840e-01,1.6473e-01
3.1623e+00,3.7248e-01,1.6436e-01
3.2734e+00,3.7655e-01,1.6396e-01
3.3884e+00,3.8060e-01,1.6355e-01
3.5075e+00,3.8464e-01,1.6313e-01
3.6308e+00,3.8866e-01,1.6270e-01
3.7584e+00,3.9267e-01,1.6225e-01
3.8905e+00,3.9666e-01,1.6178e-01
4.0272e+00,4.0064e-01,1.6131e-01
4.1687e+00,4.0460e-01,1.6082e-01
4.3152e+00,4.0854e-01,1.6033e-01
4.4668e+00,4.1247e-01,1.5982e-01
4.6238e+00,4.1638e-01,1.5930e-01
4.7863e+00,4.2028e-01,1.5877e-01
4.9545e+00,4.2416e-01,1.5823e-01
5.1286e+00,4.2803e-01,1.5768e-01
5.3088e+00,4.3187e-01,1.5712e-01
5.4954e+00,4.3570e-01,1.5655e-01
5.6885e+00,4.3952e-01,1.5598e-01
5.8884e+00,4.4331e-01,1.5540e-01
6.0954e+00,4.4709e-01,1.5480e-01
6.3096e+00,4.5086e-01,1.5421e-01
6.5313e+00,4.5460e-01,1.5360e-01
6.7608e+00,4.5833e-01,1.5299e-01
6.9984e+00,4.6205e-01,1.5237e-01
7.2444e+00,4.6574e-01,1.5174e-01
7.4989e+00,4.6942e-01,1.5111e-01
7.7625e+00,4.7308e-01,1.5047e-01
8.0353e+00,4.7672e-01,1.4983e-01
8.3176e+00,4.8035e-01,1.4918e-01
8.6099e+00,4.8396e-01,1.4852e-01
8.9125e+00,4.8755e-01,1.4786e-01
9.2257e+00,4.9112e-01,1.4720e-01
9.5499e+00,4.9467e-01,1.4653e-01
9.8855e+00,4.9821e-01,1.4586e-01
1.0233e+01,5.0173e-01,1.4518e-01
1.0593e+01,5.0524e-01,1.4450e-01
1.0965e+01,5.0872e-01,1.4382e-01
1.1350e+01,5.1219e-01,1.4313e-01
1.1749e+01,5.1564e-01,1.4244e-01
1.2162e+01,5.1907e-01,1.4174e-01
1.2589e+01,5.2248e-01,1.4104e-01
1.3032e+01,5.2588e-01,1.4034e-01
1.3490e+01,5.2925e-01,1.3964e-01
1.3964e+01,5.3261e-01,1.3893e-01
1.4454e+01,5.3595e-01,1.3822e-01
1.4962e+01,5.3928e-01,1.3751e-01
1.5488e+01,5.4258e-01,1.3680e-01
1.6032e+01,5.4587e-01,1.3608e-01
1.6596e+01,5.4914e-01,1.3536e-01
1.7179e+01,5.5239e-01,1.3464e-01
1.7783e+01,5.5562e-01,1.3392e-01
1.8408e+01,5.5884e-01,1.3320e-01
1.9055e+01,5.6203e-01,1.3248e-01
1.9724e+01,5.6521e-01,1.3175e-01
2.0417e+01,5.6837e-01,1.3103e-01
2.1135e+01,5.7151e-01,1.3030e-01
2.1878e+01,5.7464e-01,1.2957e-01
2.2646e+01,5.7774e-01,1.2884e-01
2.3442e+01,5.8083e-01,1.2811e-01
2.4266e+01,5.8390e-01,1.2738e-01
2.5119e+01,5.8695e-01,1.2665e-01
2.6002e+01,5.8998e-01,1.2592e-01
2.6915e+01,5.9299e-01,1.2519e-01
2.7861e+01,5.9599e-01,1.2446e-01
2.8840e+01,5.9897e-01,1.2372e-01
2.9854e+01,6.0192e-01,1.2299e-01
3.0903e+01,6.0486e-01,1.2226e-01
3.1989e+01,6.0779e-01,1.2153e-01
3.3113e+01,6.1069e-01,1.2080e-01
3.4277e+01,6.1358e-01,1.2007e-01
3.5481e+01,6.1644e-01,1.1934e-01
3.6728e+01,6.1929e-01,1.1861e-01
3.8019e+01,6.2213e-01,1.1788e-01
3.9355e+01,6.2494e-01,1.1715e-01
4.0738e+01,6.2773e-01,1.1643e-01
4.2170e+01,6.3051e-01,1.1570e-01
4.3652e+01,6.3327e-01,1.1497e-01
4.5186e+01,6.3601e-01,1.1425e-01
4.6774e+01,6.3873e-01,1.1353e-01
4.8417e+01,6.4144e-01,1.1281e-01
5.0119e+01,6.4412e-01,1.1209e-01
5.1880e+01,6.4679e-01,1.1137e-01
5.3703e+01,6.4944e-01,1.1065e-01
5.5590e+01,6.5207e-01,1.0994e-01
5.7544e+01,6.5469e-01,1.0922e-01
5.9566e+01,6.5729e-01,1.0851e-01
6.1660e+01,6.5986e-01,1.0780e-01
6.3826e+01,6.6243e-01,1.0709e-01
6.6069e+01,6.6497e-01,1.0639e-01
6.8391e+01,6.6750e-01,1.0568e-01
7.0795e+01,6.7000e-01,1.0498e-01
7.3282e+01,6.7249e-01,1.0428e-01
7.5858e+01,6.7497e-01,1.0359e-01
7.8524e+01,6.7742e-01,1.0289e-01
8.1283e+01,6.7986e-01,1.0220e-01
8.4140e+01,6.8228e-01,1.0151e-01
8.7096e+01,6.8469e-01,1.0082e-01
9.0157e+01,6.8707e-01,1.0014e-01
9.3325e+01,6.8944e-01,9.9455e-02
9.6605e+01,6.9180e-01,9.8776e-02
1.0000e+02,6.9413e-01,9.8100e-02
1.0351e+02,6.9645e-01,9.7426e-02
1.0715e+02,6.9875e-01,9.6755e-02
1.1092e+02,7.0104e-01,9.6088e-02
1.1482e+02,7.0331e-01,9.5423e-02
1.1885e+02,7.0556e-01,9.4762e-02
1.2303e+02,7.0779e-01,9.4103e-02
1.2735e+02,7.1001e-01,9.3448e-02
1.3183e+02,7.1221e-01,9.2796e-02
1.3646e+02,7.1440e-01,9.2147e-02
1.4125e+02,7.1657e-01,9.1502e-02
1.4622e+02,7.1872e-01,9.0860e-02
1.5136e+02,7.2086e-01,9.0221e-02
1.5668e+02,7.2298e-01,8.9586e-02
1.6218e+02,7.2509e-01,8.8954e-02
1.6788e+02,7.2718e-01,8.8326e-02
1.7378e+02,7.2925e-01,8.7701e-02
1.7989e+02,7.3131e-01,8.7080e-02
1.8621e+02,7.3336e-01,8.6463e-02
1.9275e+02,7.3539e-01,8.5849e-02
1.9953e+02,7.3740e-01,8.5239e-02
2.0654e+02,7.3940e-01,8.4633e-02
2.1380e+02,7.4138e-01,8.4031e-02
2.2131e+02,7.4335e-01,8.3432e-02
2.2909e+02,7.4530e-01,8.2837e-02
2.3714e+02,7.4724e-01,8.2246e-02
2.4547e+02,7.4916e-01,8.1659e-02
2.5410e+02,7.5107e-01,8.1076e-02
2.6303e+02,7.5296e-01,8.0497e-02
2.7227e+02,7.5484e-01,7.9921e-02
2.8184e+02,7.5671e-01,7.9350e-02
2.9174e+02,7.5856e-01,7.8783e-02
3.0200e+02,7.6039e-01,7.8219e-02
3.1261e+02,7.6222e-01,7.7660e-02
3.2359e+02,7.6403e-01,7.7105e-02
3.3497e+02,7.6582e-01,7.6553e-02
3.4674e+02,7.6760e-01,7.6006e-02
3.5892e+02,7.6937e-01,7.5463e-02
3.7154e+02,7.7113e-01,7.4924e-02
3.8459e+02,7.7287e-01,7.4388e-02
3.9811e+02,7.7460e-01,7.3857e-02
4.1210e+02,7.7631e-01,7.3331e-02
4.2658e+02,7.7801e-01,7.2808e-02
4.4157e+02,7.7970e-01,7.2289e-02
4.5709e+02,7.8138e-01,7.1774e-02
4.7315e+02,7.8304e-01,7.1264e-02
4.8978e+02,7.8469e-01,7.0757e-02
5.0699e+02,7.8633e-01,7.0255e-02
5.2481e+02,7.8796e-01,6.9757e-02
5.4325e+02,7.8957e-01,6.9263e-02
5.6234e+02,7.9117e-01,6.8772e-02
5.8210e+02,7.9276e-01,6.8286e-02
6.0256e+02,7.9434e-01,6.7804e-02
6.2373e+02,7.9591e-01,6.7327e-02
6.4565e+02,7.9746e-01,6.6853e-02
6.6834e+02,7.9900e-01,6.6383e-02
6.9183e+02,8.0053e-01,6.5917e-02
7.1614e+02,8.0205e-01,6.5455e-02
7.4131e+02,8.0356e-01,6.4998e-02
7.6736e+02,8.0506e-01,6.4544e-02
7.9433e+02,8.0654e-01,6.4094e-02
8.2224e+02,8.0802e-01,6.3648e-02
8.5114e+02,8.0948e-01,6.3206e-02
8.8105e+02,8.1094e-01,6.2768e-02
9.1201e+02,8.1238e-01,6.2334e-02
9.4406e+02,8.1381e-01,6.1904e-02
9.7724e+02,8.1523e-01,6.1478e-02
1.0116e+03,8.1664e-01,6.1055e-02
1.0471e+03,8.1804e-01,6.0637e-02
1.0839e+03,8.1944e-01,6.0222e-02
1.1220e+03,8.2082e-01,5.9811e-02
1.1614e+03,8.2219e-01,5.9404e-02
1.2023e+03,8.2355e-01,5.9000e-02
1.2445e+03,8.2490e-01,5.8600e-02
1.2882e+03,8.2624e-01,5.8204e-02
1.3335e+03,8.2757e-01,5.7812e-02
1.3804e+03,8.2889e-01,5.7423e-02
1.4289e+03,8.3021e-01,5.7038e-02
1.4791e+03,8.3151e-01,5.6656e-02
1.5311e+03,8.3281e-01,5.6278e-02
1.5849e+03,8.3409e-01,5.5903e-02
1.6406e+03,8.3537e-01,5.5532e-02
1.6982e+03,8.3663e-01,5.5164e-02
1.7579e+03,8.3789e-01,5.4800e-02
1.8197e+03,8.3914e-01,5.4439e-02
1.8836e+03,8.4038e-01,5.4082e-02
1.9498e+03,8.4162e-01,5.3728e-02
2.0184e+03,8.4284e-01,5.3377e-02
2.0893e+03,8.4406e-01,5.3029e-02
2.1627e+03,8.4526e-01,5.2685e-02
2.2387e+03,8.4646e-01,5.2344e-02
2.3174e+03,8.4765e-01,5.2006e-02
2.3988e+03,8.4883e-01,5.1671e-02
2.4831e+03,8.5001e-01,5.1339e-02
2.5704e+03,8.5118e-01,5.1011e-02
2.6607e+03,8.5233e-01,5.0685e-02
2.7542e+03,8.5349e-01,5.0363e-02
2.8510e+03,8.5463e-01,5.0043e-02
2.9512e+03,8.5577e-01,4.9726e-02
3.0549e+03,8.5689e-01,4.9412e-02
3.1623e+03,8.5801e-01,4.9102e-02
3.2734e+03,8.5913e-01,4.8793e-02
3.3884e+03,8.6023e-01,4.8488e-02
3.5075e+03,8.6133e-01,4.8186e-02
3.6308e+03,8.6242e-01,4.7886e-02
3.7584e+03,8.6351e-01,4.7589e-02
3.8905e+03,8.6459e-01,4.7294e-02
4.0272e+03,8.6566e-01,4.7002e-02
4.1687e+03,8.6672e-01,4.6713e-02
4.3152e+03,8.6778e-01,4.6426e-02
4.4668e+03,8.6883e-01,4.6142e-02
4.6238e+03,8.6987e-01,4.5860e-02
4.7863e+03,8.7091e-01,4.5581e-02
4.9545e+03,8.7194e-01,4.5304e-02
5.1286e+03,8.7296e-01,4.5029e-02
5.3088e+03,8.7398e-01,4.4757e-02
5.4954e+03,8.7499e-01,4.4487e-02
5.6885e+03,8.7599e-01,4.4219e-02
5.8884e+03,8.7699e-01,4.3953e-02
6.0954e+03,8.7798e-01,4.3690e-02
6.3096e+03,8.7897e-01,4.3429e-02
6.5313e+03,8.7995e-01,4.3169e-02
6.7608e+03,8.8092e-01,4.2912e-02
6.9984e+03,8.8189e-01,4.2657e-02
7.2444e+03,8.8285e-01,4.2404e-02
7.4989e+03,8.8381e-01,4.2153e-02
7.7625e+03,8.8476e-01,4.1904e-02
8.0353e+03,8.8570e-01,4.1657e-02
8.3176e+03,8.8664e-01,4.1412e-02
8.6099e+03,8.8757e-01,4.1168e-02
8.9125e+03,8.8850e-01,4.0927e-02
9.2257e+03,8.8942e-01,4.0687e-02
9.5499e+03,8.9034e-01,4.0448e-02
9.8855e+03,8.9125e-01,4.0212e-02
1.0233e+04,8.9215e-01,3.9977e-02
1.0593e+04,8.9305e-01,3.9744e-02
1.0965e+04,8.9394e-01,3.9512e-02
1.1350e+04,8.9483e-01,3.9282e-02
1.1749e+04,8.9571e-01,3.9054e-02
1.2162e+04,8.9659e-01,3.8827e-02
1.2589e+04,8.9746e-01,3.8601e-02
1.3032e+04,8.9833e-01,3.8377e-02
1.3490e+04,8.9919e-01,3.8155e-02
1.3964e+04,9.0005e-01,3.7933e-02
1.4454e+04,9.0090e-01,3.7714e-02
1.4962e+04,9.0175e-01,3.7495e-02
1.5488e+04,9.0259e-01,3.7278e-02
1.6032e+04,9.0343e-01,3.7062e-02
1.6596e+04,9.0426e-01,3.6847e-02
1.7179e+04,9.0509e-01,3.6634e-02
1.7783e+04,9.0591e-01,3.6421e-02
1.8408e+04,9.0673e-01,3.6210e-02
1.9055e+04,9.0754e-01,3.6000e-02
1.9724e+04,9.0834e-01,3.5791e-02
2.0417e+04,9.0915e-01,3.5583e-02
2.1135e+04,9.0995e-01,3.5377e-02
2.1878e+04,9.1074e-01,3.5171e-02
2.2646e+04,9.1153e-01,3.4966e-02
2.3442e+04,9.1231e-01,3.4762e-02
2.4266e+04,9.1309e-01,3.4560e-02
2.5119e+04,9.1386e-01,3.4358e-02
2.6002e+04,9.1463e-01,3.4157e-02
2.6915e+04,9.1540e-01,3.3957e-02
2.7861e+04,9.1616e-01,3.3758e-02
2.8840e+04,9.1692e-01,3.3560e-02
2.9854e+04,9.1767e-01,3.3362e-02
3.0903e+04,9.1841e-01,3.3166e-02
3.1989e+04,9.1916e-01,3.2970e-02
3.3113e+04,9.1989e-01,3.2775e-02
3.4277e+04,9.2063e-01,3.2580e-02
3.5481e+04,9.2136e-01,3.2387e-02
3.6728e+04,9.2208e-01,3.2194e-02
3.8019e+04,9.2280e-01,3.2002e-02
3.9355e+04,9.2352e-01,3.1810e-02
4.0738e+04,9.2423e-01,3.1619e-02
4.2170e+04,9.2494e-01,3.1429e-02
4.3652e+04,9.2564e-01,3.1240e-02
4.5186e+04,9.2634e-01,3.1051e-02
4.6774e+04,9.2703e-01,3.0862e-02
4.8417e+04,9.2772e-01,3.0675e-02
5.0119e+04,9.2841e-01,3.0488e-02
